,rev_id,score
0,707206006,Start
1,707217873,C
2,717923332,Stub
3,719662720,Stub
4,719662729,Stub
5,731093123,Start
6,737058200,Start
7,740710044,Stub
8,750427135,Stub
9,758080025,Start
10,762868684,Stub
11,763340800,Stub
12,765616552,Start
13,769279864,Stub
14,770509288,Start
15,772274868,Stub
16,774002573,Start
17,779428388,Start
18,779428554,Stub
19,782430810,Stub
20,783103566,Stub
21,783745282,Start
22,783907075,C
23,784266697,C
24,787282709,C
25,787348668,Start
26,787403141,Stub
27,787407414,Stub
28,788248398,Start
29,790768923,Start
30,790769233,Stub
31,792844397,C
32,794022737,C
33,796886151,Start
34,797822138,Stub
35,798370570,Start
36,800821174,C
37,801411288,Stub
38,801740325,Start
39,802383058,C
40,803112678,Start
41,803597329,Stub
42,804322671,C
43,804732016,Start
44,806050123,C
45,807088708,C
46,807168546,Stub
47,807336927,C
48,807354494,Start
