,rev_id,score
0,703037968,Start
1,703055426,Stub
2,703055552,Stub
3,703416870,Stub
4,705177330,Start
5,705402311,Stub
6,706458967,Stub
7,708172804,Stub
8,711197366,Stub
9,763768679,Start
10,766068997,Stub
11,766068998,Stub
12,766069253,Stub
13,766069256,Stub
14,766069372,Stub
15,766069407,Stub
16,766069520,Stub
17,766069576,Stub
18,770018880,Start
19,771152922,Stub
20,775947817,Stub
21,779369629,C
22,779369671,Stub
23,779369724,Stub
24,779369750,Stub
25,796630100,C
26,796644914,C
27,796657167,C
28,796747380,Stub
29,797757076,Start
30,797819561,Start
31,798200725,Start
32,798942138,Start
33,799015527,GA
34,799022189,C
35,799083117,Stub
36,800429627,Start
37,800651407,C
38,802704651,Start
39,803392432,C
40,803816260,C
41,803851630,Start
42,804027488,Start
43,804977832,C
44,805353212,Stub
45,806155068,GA
46,806666816,Stub
47,807173940,C
48,807388274,C
