,rev_id,score
0,801533422,Start
1,801536252,Stub
2,801537158,Stub
3,801543083,Stub
4,801558729,Start
5,801561514,Stub
6,801602530,GA
7,801643086,C
8,801696848,C
9,801706177,GA
10,801857853,Start
11,801885751,C
12,801901793,C
13,801955705,C
14,801970972,Stub
15,801971271,Stub
16,801971671,Stub
17,801971774,Stub
18,802011697,C
19,802102957,Stub
20,802121095,C
21,802148849,C
22,802148877,B
23,802149472,Start
24,802153673,C
25,802156475,C
26,802305771,Start
27,802415476,Start
28,802415599,Start
29,802415642,Start
30,802415670,Start
31,802415807,C
32,802415999,Stub
33,802690975,Start
34,802730618,Stub
35,802757370,Start
36,802758835,Stub
37,802825026,GA
38,802834112,Start
39,802892575,Stub
40,802914262,Stub
41,802928025,Start
42,802956115,Start
43,803030917,Stub
44,803033725,Start
45,803098285,Start
46,803361517,Stub
47,803399931,Stub
48,803414654,Start
