,rev_id,score
0,789370710,Start
1,789444791,Start
2,789530545,Stub
3,789570522,Start
4,789667099,Start
5,789667817,Start
6,789667856,Start
7,789667895,Stub
8,790085545,Start
9,790184450,Start
10,790303932,Start
11,790313201,Start
12,790314574,C
13,790393300,Start
14,790929468,C
15,791120001,Start
16,791166936,Start
17,791273016,Stub
18,791513182,Start
19,792054412,Start
20,792563081,C
21,792673202,Start
22,793666936,C
23,793678534,Start
24,794018978,C
25,794019405,Start
26,794066909,Start
27,794067025,Stub
28,794306484,Start
29,794447789,Start
30,794451131,GA
31,794584592,Start
32,794636323,Start
33,794645793,Start
34,794672664,Start
35,794953086,Start
36,794970677,Start
37,794990219,Start
38,794994956,Start
39,795123414,Stub
40,795231840,Start
41,795293603,Start
42,795590138,Start
43,795696474,Start
44,795721037,Start
45,795727653,Stub
46,795868374,C
47,795980269,C
48,796007106,Start
