,rev_id,score
0,700719585,Stub
1,705046546,Start
2,707854459,Stub
3,709795426,Stub
4,710151179,Stub
5,710151375,Stub
6,710151400,Stub
7,711262870,Stub
8,712420653,Stub
9,712542603,Stub
10,713566860,Start
11,713567412,Stub
12,714678359,Stub
13,715499481,Stub
14,717402587,Stub
15,717932963,Stub
16,719249608,Stub
17,719612215,Stub
18,721863345,Stub
19,722853919,Stub
20,723682881,Stub
21,724184042,Stub
22,724346236,Stub
23,725419401,Stub
24,725419931,Stub
25,726470804,Start
26,730219410,Stub
27,731786448,Start
28,740505281,Stub
29,740780215,Stub
30,743552922,Stub
31,744472587,Start
32,745305939,Start
33,745589160,Stub
34,746680283,Stub
35,746792153,Start
36,748067365,Start
37,748284051,Stub
38,749557345,Start
39,749824627,Start
40,750152142,Stub
41,751382002,Stub
42,752086291,Stub
43,752552801,Start
44,753223321,Stub
45,753823916,Stub
46,806928457,Start
47,807125093,Stub
48,807457062,Stub
