,rev_id,score
0,790146698,Stub
1,791110304,Start
2,791443211,Stub
3,791488268,Start
4,791902949,Start
5,791903111,Start
6,793001202,Start
7,793177440,B
8,794262126,Stub
9,794351580,Stub
10,794568008,C
11,794708159,C
12,794721463,C
13,794722478,C
14,794957747,Start
15,795223502,Start
16,795656174,C
17,795735803,Start
18,795918053,C
19,796109861,Stub
20,796140548,Start
21,796172081,Start
22,796615764,Start
23,796885965,Stub
24,797550403,C
25,798461911,GA
26,798487614,Stub
27,798644005,Stub
28,798644014,C
29,799085492,Stub
30,799206900,Stub
31,799783536,Stub
32,800046628,B
33,800140629,Start
34,800293021,Stub
35,800374084,C
36,800528994,C
37,800958949,Start
38,801588113,C
39,801656587,C
40,801726556,C
41,801732768,C
42,801815543,Start
43,801819823,Stub
44,801821060,Stub
45,802015555,Start
46,802743173,Stub
47,802756006,Start
48,802999468,C
