,rev_id,score
0,789271541,Stub
1,789271544,Stub
2,789271548,Stub
3,789271552,Stub
4,789271562,Stub
5,789271569,Stub
6,789271573,Stub
7,789271580,Stub
8,789271589,Stub
9,789271593,Stub
10,789271601,Stub
11,789271607,Stub
12,789271612,Stub
13,789271622,Stub
14,789271627,Stub
15,789271634,Stub
16,789271641,Stub
17,789271647,Stub
18,789271658,Stub
19,789271676,Stub
20,789271680,Stub
21,789271683,Stub
22,789271685,Start
23,789271708,Stub
24,789271710,Stub
25,789271723,Stub
26,789271729,Stub
27,789271733,Stub
28,789294359,C
29,789497885,C
30,789662486,C
31,789945028,Start
32,789945080,Start
33,790410826,Stub
34,790410853,Stub
35,790422951,Start
36,790649464,Stub
37,790655625,Stub
38,790656951,Stub
39,790657072,Stub
40,790845097,Stub
41,790845222,Stub
42,790853155,Start
43,790979017,Start
44,790979710,Start
45,791231315,B
46,791265773,Start
47,791282875,Start
48,791639312,Stub
