,rev_id,score
0,788338278,Stub
1,788340977,Stub
2,788341781,Stub
3,788352231,Stub
4,788362927,Stub
5,788372187,Start
6,788373785,Stub
7,788375836,Stub
8,788377913,Stub
9,788385622,Stub
10,788432667,Stub
11,788504526,Start
12,788582836,Stub
13,788618871,Start
14,788629953,Stub
15,788671700,C
16,788701080,Start
17,788733337,Stub
18,788748457,Start
19,788754652,GA
20,788756071,Start
21,788853455,Start
22,788866130,Stub
23,788866166,Stub
24,788866249,Stub
25,788866276,Stub
26,788866328,Stub
27,788866388,Stub
28,788866408,Stub
29,788941773,Stub
30,788944517,Start
31,789044614,Stub
32,789096688,Stub
33,789198518,C
34,789217917,Stub
35,789256143,Stub
36,789262271,Start
37,789409874,Stub
38,789445271,Start
39,789633470,Stub
40,789651232,Stub
41,789745025,Start
42,789811987,Stub
43,789817568,C
44,789826340,Start
45,789864330,Start
46,789906390,Start
47,790146349,Start
48,790146377,Stub
