,rev_id,score
0,717999176,Stub
1,719051853,Stub
2,721638599,Stub
3,722044684,Stub
4,723600557,Stub
5,723912455,Stub
6,731877906,Stub
7,733554641,Start
8,735558886,Stub
9,735758791,Stub
10,735785445,Stub
11,735880423,Start
12,735880464,Stub
13,735880649,Stub
14,736748746,C
15,738086291,Stub
16,738086333,Stub
17,738086488,Stub
18,738086793,Stub
19,738086838,Stub
20,740959008,Stub
21,742130253,Stub
22,743435898,Start
23,743436564,Stub
24,743654952,Start
25,746566896,Stub
26,749956777,Stub
27,751213324,Stub
28,751213946,Stub
29,751213999,Stub
30,753166513,Stub
31,754591172,Start
32,754821461,Stub
33,755080646,Start
34,756438718,Stub
35,756570983,Start
36,756695353,Start
37,756697446,Start
38,756697478,
39,756697534,Start
40,756885234,Stub
41,758732500,Start
42,761000859,C
43,761135606,Start
44,762121328,Stub
45,763112427,Stub
46,763852889,Stub
47,765498471,Start
48,768330135,Start
