,rev_id,score
0,803982655,C
1,804064397,C
2,804106203,Stub
3,804106598,Stub
4,804194566,Start
5,804246911,C
6,804252691,Stub
7,804296004,C
8,804300083,Stub
9,804355022,C
10,804452210,Start
11,804624605,C
12,804754057,GA
13,804761785,Start
14,804768462,Start
15,804769753,Stub
16,804782098,Start
17,804839852,C
18,804884039,B
19,804953596,Start
20,804972772,Start
21,804982168,Start
22,804982417,FA
23,804982420,Start
24,805000163,GA
25,805052697,C
26,805052927,C
27,805078239,C
28,805233326,C
29,805330672,Start
30,805446215,C
31,805520717,Start
32,805542510,C
33,805568006,C
34,805635401,C
35,805691881,C
36,805725004,B
37,806010936,Start
38,806107056,C
39,806159819,Start
40,806199672,C
41,806507570,C
42,806523186,C
43,806532146,Start
44,806645155,Start
45,806673842,B
46,806773906,B
47,806774419,GA
48,806774479,Start
