,rev_id,score
0,717550202,Start
1,721234718,Stub
2,722058565,Start
3,722247300,Start
4,725189868,Stub
5,725517548,Stub
6,741116642,Stub
7,741127944,Stub
8,742223785,GA
9,743672478,Start
10,752084613,Start
11,760347572,C
12,760349338,Stub
13,760434387,C
14,760434543,C
15,760585269,Start
16,762495282,Stub
17,763776860,Stub
18,766313895,GA
19,766806728,Start
20,767048874,Start
21,767048881,Start
22,767994335,Stub
23,770361855,Start
24,775716480,Start
25,775718691,Start
26,776775678,Start
27,778717694,Start
28,778763952,C
29,778789714,Stub
30,784686871,Start
31,784786128,Start
32,786648340,C
33,787050138,Stub
34,787227714,Start
35,788240713,Start
36,788499686,Start
37,788897273,Start
38,788897549,Stub
39,788898457,Start
40,788899523,Stub
41,794802546,Start
42,794802590,Stub
43,797303432,Stub
44,797303508,Start
45,797303536,C
46,799769949,C
47,805657875,C
48,806739780,Start
