,rev_id,score
0,707185470,Stub
1,712872338,
2,712872421,
3,712872473,
4,712872531,
5,712873183,
6,712873308,
7,712873386,
8,712878000,
9,712878267,
10,712878343,
11,712878396,
12,712881543,
13,712881676,
14,712881741,
15,712881882,
16,712889562,
17,712889594,
18,712889683,
19,712889781,
20,712889809,
21,712891291,
22,712891354,
23,712891378,
24,712891476,
25,715614942,Stub
26,719521006,
27,720054719,
28,721509220,
29,721996016,Stub
30,724302591,Stub
31,737496438,Start
32,743802873,Stub
33,755343265,Start
34,761225048,Start
35,765174206,Stub
36,774913836,Stub
37,779101752,
38,784778017,Start
39,788882716,Stub
40,788883921,Stub
41,788884826,Stub
42,788927015,Stub
43,789332720,Stub
44,791449120,Start
45,798216971,Start
46,802765034,
47,804109267,Start
48,806705756,C
