,rev_id,score
0,754149320,Stub
1,754156257,Start
2,754578308,Start
3,754949664,Start
4,754951326,Stub
5,754953077,Stub
6,755144385,Stub
7,755518156,Stub
8,755817794,Stub
9,755819084,Stub
10,755819501,Stub
11,755821632,Stub
12,755832476,Stub
13,755969114,Stub
14,755969184,Stub
15,755969322,Stub
16,755969854,Start
17,755982724,Stub
18,755995691,Start
19,755996543,Stub
20,756000507,C
21,756001155,Stub
22,756290028,Stub
23,756290510,Start
24,756309411,Stub
25,756309604,Stub
26,756310596,Stub
27,756310874,Stub
28,756465347,Stub
29,756465664,Stub
30,756605638,Stub
31,756606361,Stub
32,756732391,C
33,756897093,Stub
34,756998766,Stub
35,757254035,Stub
36,757353921,Start
37,757402450,Stub
38,757563196,Start
39,758060701,Stub
40,758394764,Stub
41,758682356,Stub
42,759304620,Stub
43,759355849,Stub
44,759614202,Stub
45,759614813,Stub
46,759664380,Start
47,759762778,Stub
48,760963711,Stub
