,rev_id,score
0,706966597,Start
1,708588641,Stub
2,711851127,C
3,713607008,C
4,714506768,Start
5,714629346,Stub
6,714630010,Stub
7,716568936,Start
8,720363725,Stub
9,720364148,Stub
10,720364401,Stub
11,721903517,Stub
12,722584173,Stub
13,723025722,Stub
14,723032831,Stub
15,723489895,Start
16,723973488,Stub
17,725240610,Stub
18,730992337,Stub
19,733120690,Stub
20,736617310,Start
21,736639321,Stub
22,736640172,Stub
23,736641258,Start
24,736641591,Stub
25,736642490,Stub
26,736649350,Stub
27,736650179,Start
28,738348346,Start
29,738348621,Stub
30,738956283,C
31,740570717,Stub
32,743856883,Stub
33,744281747,Stub
34,744488946,Stub
35,744586803,Stub
36,747090537,Stub
37,748238324,Start
38,748238335,Start
39,748242711,Start
40,749489092,Stub
41,749704020,Stub
42,749972009,Stub
43,750059021,Stub
44,751176612,C
45,751577920,Start
46,752933938,Start
47,753474135,Start
48,753655339,Stub
