,rev_id,score
0,715445656,Stub
1,715445694,Start
2,715445709,Start
3,715445736,Start
4,715445793,Stub
5,715445819,Stub
6,715445844,Stub
7,715445880,Stub
8,715445901,Stub
9,715445967,Stub
10,715445987,Stub
11,715446090,Stub
12,715446112,Start
13,715446138,Stub
14,715446215,Stub
15,715446360,Stub
16,715446443,Stub
17,715875991,Start
18,719634641,Start
19,720572248,Stub
20,720910016,Stub
21,721808731,Start
22,722893652,Start
23,722943338,Start
24,724331373,Start
25,724336822,Stub
26,726024500,Stub
27,732297126,Start
28,746343377,Start
29,748136341,Start
30,748996208,Start
31,749374672,Start
32,749972445,Start
33,753695928,Stub
34,755233712,C
35,756607421,Stub
36,757563166,Start
37,762635839,Stub
38,762849437,Start
39,763064603,Start
40,769019136,Stub
41,770865609,Start
42,770996680,Stub
43,771742854,C
44,772051401,Start
45,773228980,Start
46,774085129,C
47,775787277,Start
48,776022893,Start
