,rev_id,score
0,734840879,Start
1,738560610,C
2,743018109,Start
3,743756821,C
4,743782613,C
5,745116343,Stub
6,749520016,Start
7,757343822,Start
8,760564482,Stub
9,763010179,Start
10,764184017,C
11,768585232,Start
12,769550767,Stub
13,773049073,Start
14,774519987,Start
15,774555176,Stub
16,779577919,Start
17,780260047,Start
18,781884919,C
19,782634776,Start
20,782761131,Start
21,787912872,C
22,787916163,Start
23,788057108,C
24,788477918,C
25,788828318,C
26,789052945,Start
27,789328182,Start
28,789756459,Start
29,790006842,Stub
30,790006861,Stub
31,791456307,C
32,794460158,C
33,795736077,Stub
34,796950389,C
35,797258755,Start
36,800219765,Start
37,801465696,Start
38,802696098,Stub
39,804609656,Stub
40,804609900,Stub
41,805010970,Stub
42,805011630,Stub
43,805011826,Stub
44,805143943,C
45,806036754,Start
46,806523357,C
47,806832826,Start
48,807067447,Stub
