,rev_id,score
0,709912048,Stub
1,718930173,Stub
2,738241771,Start
3,741142060,Start
4,757065467,Start
5,757065502,Start
6,757615341,Stub
7,762598944,Stub
8,762599147,Stub
9,762599271,Stub
10,762599399,Stub
11,762599435,Stub
12,763631191,Stub
13,764972737,Start
14,771856846,Start
15,773690226,Stub
16,780631130,Start
17,783156095,C
18,783682224,Start
19,786432171,Start
20,787175253,C
21,788025459,Start
22,789959423,Stub
23,790005583,Stub
24,790005584,Stub
25,790005587,Stub
26,790005607,Stub
27,790005624,Stub
28,790005630,Stub
29,790005632,Stub
30,790005636,Stub
31,790005639,Stub
32,790005662,Stub
33,790005664,Stub
34,805235465,Start
35,805787762,B
36,805870849,Stub
37,806289938,C
38,806442839,Stub
39,806689101,C
40,806701742,Start
41,806702448,Start
42,806704665,Stub
43,806706543,Start
44,806707120,Stub
45,806707531,Start
46,806709011,Start
47,806957759,GA
48,807425432,C
