,rev_id,score
0,806813016,GA
1,806815069,Start
2,806818049,C
3,806818397,Start
4,806904526,Start
5,806998653,B
6,806998805,GA
7,806999198,C
8,806999392,C
9,806999606,FA
10,806999753,FA
11,806999950,GA
12,807000038,C
13,807000149,GA
14,807000274,
15,807000784,GA
16,807001015,B
17,807001460,C
18,807004571,C
19,807015873,Start
20,807058981,FA
21,807059345,C
22,807117922,FA
23,807134315,Start
24,807139522,GA
25,807140894,C
26,807140965,Start
27,807150766,C
28,807151188,GA
29,807187914,C
30,807195226,FA
31,807195799,FA
32,807232068,GA
33,807253065,Start
34,807286931,C
35,807289537,C
36,807292621,FA
37,807301833,Start
38,807321319,GA
39,807336643,B
40,807366229,C
41,807367907,C
42,807369142,B
43,807439700,GA
44,807454234,Stub
45,807458231,C
46,807464810,Stub
47,807465826,Stub
48,807476693,C
