,rev_id,score
0,805682948,Start
1,805699102,Start
2,805729953,FA
3,805767866,Start
4,805829718,Stub
5,805867726,Start
6,805872403,C
7,805923538,Stub
8,805976288,C
9,805999716,GA
10,806001229,GA
11,806007058,FA
12,806018412,C
13,806030654,C
14,806045399,Stub
15,806141216,Start
16,806163889,Start
17,806165490,Start
18,806165505,C
19,806165942,Start
20,806174039,Start
21,806174171,C
22,806179081,B
23,806238835,Stub
24,806259350,Stub
25,806307016,C
26,806332432,Stub
27,806332967,GA
28,806347492,Stub
29,806347508,C
30,806347521,Start
31,806348058,Stub
32,806348082,Start
33,806348531,Start
34,806348552,Stub
35,806424695,C
36,806435492,Start
37,806552890,Stub
38,806569080,Start
39,806570729,Start
40,806601652,C
41,806625173,Start
42,806629826,B
43,806635491,Stub
44,806692463,Start
45,806721522,Start
46,806747811,Stub
47,806753946,GA
48,806776222,Start
