,rev_id,score
0,707142136,Start
1,709878930,Start
2,710311600,
3,720993927,
4,722814345,Start
5,728613639,Stub
6,728670457,Stub
7,743800296,Stub
8,745764503,Stub
9,747287673,Stub
10,748601806,
11,760031780,Stub
12,761821348,
13,763314886,Stub
14,769323403,Start
15,770308464,Start
16,770473369,Start
17,777974776,Stub
18,779566560,Stub
19,780299155,Start
20,785279384,Stub
21,786604485,Start
22,787337007,C
23,788192239,Stub
24,789328115,Stub
25,790088271,Stub
26,790608291,Stub
27,791469113,Stub
28,792602791,Stub
29,794409906,
30,795030183,GA
31,798355131,Stub
32,798555786,Start
33,799083658,B
34,799166795,Start
35,799245170,Start
36,800660920,Stub
37,801384334,Stub
38,801631929,Stub
39,801835819,
40,802535929,Start
41,802732809,Stub
42,804081788,Start
43,804084561,Start
44,805385748,C
45,806642465,C
46,806950167,Stub
47,807152289,C
48,807224809,C
