,rev_id,score
0,791105027,Start
1,791106459,Start
2,791114777,C
3,791882182,C
4,793382385,GA
5,793539776,Start
6,793727908,C
7,793789459,Start
8,793789902,B
9,793790432,Start
10,793813362,B
11,793815905,C
12,793819426,Start
13,793819920,Start
14,793861949,C
15,793961510,Stub
16,793962785,Start
17,793963911,Start
18,793964197,C
19,793985609,C
20,793986348,Start
21,793991118,Start
22,793991636,Start
23,793993201,Start
24,793993622,Start
25,794006678,B
26,794110829,Stub
27,794368882,Start
28,794433332,C
29,794657335,C
30,794677800,Start
31,794767236,Start
32,794854344,Stub
33,794864109,Stub
34,795601324,Start
35,795837396,Stub
36,797051243,Start
37,797240319,Start
38,797268956,Start
39,797625494,C
40,797759118,B
41,798195519,Start
42,798504820,Stub
43,799078673,C
44,799209964,C
45,799327343,Start
46,799337961,Stub
47,799338574,C
48,799963606,Start
