,rev_id,score
0,799022717,GA
1,799082904,Stub
2,799286106,Start
3,799341380,Start
4,799717454,C
5,799802036,Start
6,800177610,Start
7,800397205,Stub
8,800419014,Stub
9,800454849,Start
10,800454877,GA
11,800470433,C
12,801536524,C
13,801571604,Stub
14,801740767,Start
15,802207567,Stub
16,802336025,C
17,802430887,Start
18,802761642,C
19,802851430,Start
20,802852054,C
21,803171912,Stub
22,803333498,Start
23,803500866,Stub
24,803664157,Stub
25,803907595,C
26,804061342,GA
27,804427451,C
28,804476450,Start
29,804954763,Stub
30,804959697,Stub
31,805057889,C
32,805084067,Stub
33,805090661,Stub
34,805304477,C
35,805366007,Stub
36,805498341,C
37,805498545,C
38,805499625,Start
39,805499655,Stub
40,805499701,Start
41,805500907,Start
42,805523222,Stub
43,805523311,GA
44,805523646,Stub
45,805662769,GA
46,805683392,GA
47,805738172,Start
48,805908524,Start
