,rev_id,score
0,799358483,C
1,799378954,Stub
2,799487629,Stub
3,799556623,B
4,799770436,Start
5,799770465,Stub
6,799783967,C
7,799987812,Start
8,800623878,C
9,800800465,Stub
10,801156881,Start
11,801171202,Stub
12,801202740,Stub
13,801206483,Start
14,801331170,Stub
15,801761230,Start
16,801761297,Start
17,801761523,Start
18,801893197,Start
19,801907881,Start
20,801964596,Start
21,802654065,Start
22,802781947,Start
23,802937732,
24,802938115,Stub
25,803000017,Stub
26,803080457,C
27,803379431,Stub
28,803675272,Stub
29,803826822,C
30,803872886,C
31,803932467,Stub
32,803966337,Stub
33,804302488,Start
34,804335129,Start
35,804424350,Start
36,804446007,Stub
37,804519399,Start
38,804959049,Stub
39,805155205,Stub
40,805241522,Stub
41,805286414,GA
42,805356330,C
43,805398921,Start
44,805449207,Stub
45,805450696,Start
46,805451968,B
47,805455207,C
48,805467244,Start
