,rev_id,score
0,789367295,Stub
1,789669539,Stub
2,790263410,Start
3,790377281,C
4,790426382,Stub
5,791336038,Stub
6,792987139,Stub
7,793140052,Stub
8,793247653,C
9,793451715,Stub
10,793737693,C
11,794272875,Start
12,794428535,Start
13,794435200,Stub
14,795385563,Start
15,795545680,Stub
16,795730883,Stub
17,796051016,Start
18,796280426,Start
19,796390343,Start
20,796572080,Stub
21,796706449,C
22,796760121,Stub
23,796783178,Stub
24,796924355,GA
25,797029376,Start
26,797033786,Start
27,797498991,Start
28,797511890,GA
29,797897920,Stub
30,798033408,Stub
31,798057406,Stub
32,798224171,Stub
33,798283015,Stub
34,798569398,Start
35,798577626,Start
36,798690011,Start
37,798741458,Stub
38,798764368,Stub
39,798912870,GA
40,799051057,Start
41,799193814,Start
42,799284431,Stub
43,799410594,Stub
44,799420821,Start
45,799643009,C
46,799643514,Stub
47,799644824,Start
48,799706876,Stub
