,rev_id,score
0,765487881,Start
1,766442869,Start
2,767183756,Stub
3,767444409,Start
4,768556738,Start
5,769054576,Stub
6,769095989,Start
7,769272936,Start
8,769288465,Start
9,769293189,Stub
10,769639218,B
11,770087618,Start
12,770324039,Stub
13,770458570,Stub
14,770759402,C
15,773165918,Stub
16,773854716,Stub
17,774160690,Start
18,774776251,Stub
19,775537796,Stub
20,776328153,C
21,776378060,Start
22,776845922,Start
23,777189122,Start
24,777479429,Start
25,777507938,Stub
26,778740390,C
27,779537752,Stub
28,779538079,Start
29,781553400,Stub
30,781624792,Start
31,781850437,Stub
32,782642803,Start
33,782655564,Stub
34,782957855,Start
35,783342247,C
36,783357588,C
37,784112109,Stub
38,784669247,Stub
39,785992233,Start
40,786155500,Start
41,786709527,Start
42,786964819,C
43,787128511,Stub
44,787171897,Stub
45,787270579,C
46,787636111,Start
47,787670272,Start
48,787831665,Start
