,rev_id,score
0,704636517,C
1,709912316,C
2,709914459,Start
3,716376965,Stub
4,716703178,Start
5,725910626,Stub
6,726374537,Stub
7,730756593,Stub
8,736854878,Start
9,736890123,Start
10,736890129,GA
11,757044849,Stub
12,757615710,Start
13,760443772,Stub
14,770812205,Start
15,770813700,Stub
16,770814043,Stub
17,772410051,Stub
18,773251387,Start
19,775241473,Start
20,776374386,Stub
21,780250934,Start
22,782356881,Stub
23,783539672,Start
24,785101569,C
25,788727127,Stub
26,789789654,Stub
27,790422420,Start
28,797760898,Start
29,797914672,Start
30,797914793,Start
31,797970479,Stub
32,798164824,Start
33,798165675,Start
34,798468800,Start
35,799034545,Stub
36,799842307,C
37,800680583,Start
38,800696547,C
39,801070713,Stub
40,801096569,Start
41,801276622,Stub
42,801563305,Stub
43,803737879,B
44,803917686,C
45,805577053,Stub
46,805945778,Start
47,806408228,C
48,807198874,Stub
