,rev_id,score
0,715674695,Stub
1,716413934,Stub
2,718763470,Stub
3,718763567,Stub
4,718763646,Stub
5,727817644,Stub
6,730016811,Stub
7,730061104,Stub
8,735167828,Stub
9,738376362,Stub
10,738444345,Start
11,745732099,GA
12,748128805,Stub
13,750904486,Stub
14,751510920,Stub
15,752965966,Start
16,760241265,Stub
17,761898012,Stub
18,770275186,Stub
19,771137736,Stub
20,771137808,Start
21,771138517,Stub
22,771138600,Stub
23,771139658,Stub
24,771139714,Stub
25,782306779,Stub
26,784537505,Start
27,784787573,Stub
28,784966344,Stub
29,784970665,Stub
30,786556735,C
31,787368508,Stub
32,787527317,Stub
33,787528584,Start
34,787922475,Start
35,788367353,Stub
36,791271217,Stub
37,793166201,Stub
38,793705354,Stub
39,797220803,C
40,798738968,Start
41,800344427,Start
42,800721908,Stub
43,804386506,Start
44,804386614,Start
45,804386671,Stub
46,804887425,Stub
47,804949474,C
48,806489625,Stub
