,rev_id,score
0,737723136,Stub
1,737723508,Stub
2,737723742,Stub
3,737723767,Stub
4,737723964,Start
5,737724268,C
6,737724488,Stub
7,737724492,Stub
8,737724865,Stub
9,737724955,Stub
10,737725109,Stub
11,737725130,Stub
12,737725187,Stub
13,737725208,Stub
14,737725281,Stub
15,737725398,Stub
16,737725507,Stub
17,737725547,Stub
18,737725768,Stub
19,737725788,Stub
20,737725916,Stub
21,737726228,Stub
22,737791927,Stub
23,737792284,Stub
24,737792458,Stub
25,737792652,Stub
26,737792674,Stub
27,737792870,Stub
28,737793102,Stub
29,737793129,Stub
30,737793198,Stub
31,737793251,Start
32,737793303,Stub
33,737793335,Stub
34,737793457,Start
35,737793491,Stub
36,737793909,Stub
37,737794079,Start
38,737794127,Stub
39,737794360,Stub
40,737794509,Stub
41,737794542,Stub
42,737794987,Start
43,737794989,Stub
44,737795076,Stub
45,737795099,Stub
46,737795141,Stub
47,737795180,Stub
48,737795213,Stub
