,rev_id,score
0,732352772,Stub
1,781113845,Start
2,781115538,Start
3,784515275,GA
4,787808495,Start
5,788532399,Start
6,789871081,Start
7,790007983,Start
8,790008036,Stub
9,790008038,Stub
10,790008053,C
11,790008058,Stub
12,790008066,Start
13,790008077,Stub
14,790008081,Stub
15,790008083,Start
16,790008103,Start
17,790008104,Stub
18,790008105,Stub
19,790008127,Stub
20,790008129,Stub
21,790008135,Stub
22,790008145,Stub
23,790008148,Start
24,790605845,C
25,793300907,C
26,793301004,Stub
27,793301082,C
28,794337068,Start
29,796660470,Stub
30,796726308,Start
31,798309009,Start
32,798636116,C
33,799520075,C
34,800271568,C
35,800727258,Start
36,800727419,Start
37,801097593,Stub
38,801584874,Start
39,802172886,C
40,802639260,Stub
41,802675574,Start
42,802922988,Stub
43,803473842,Stub
44,804235176,Stub
45,804670170,C
46,806230213,C
47,807064228,Stub
48,807312522,C
