,rev_id,score
0,671047987,Stub
1,671189093,Stub
2,684660655,Stub
3,702974211,Start
4,703540064,Start
5,710017092,Stub
6,710525392,Stub
7,712111932,Stub
8,712720531,Stub
9,713106576,Stub
10,713602938,Stub
11,713603939,Stub
12,715445062,Stub
13,715445111,Stub
14,715445524,Stub
15,719505571,Start
16,722903661,Start
17,738944623,Stub
18,738944631,Stub
19,749405391,Stub
20,749610119,Stub
21,752748042,Stub
22,755608006,Stub
23,757540016,Stub
24,757540314,Stub
25,757562903,Start
26,767817420,C
27,776747860,C
28,783108175,Start
29,784644591,Stub
30,784760924,Start
31,791181481,Stub
32,792961829,Stub
33,793602806,Stub
34,794538357,Stub
35,794593987,Stub
36,796084183,Start
37,796670468,Stub
38,805593065,Stub
39,805593395,Stub
40,805760291,Start
41,805761142,Stub
42,805822270,Start
43,806219852,Start
44,806408047,C
45,806825885,C
46,807140392,Stub
47,807156406,C
48,807156430,Stub
