,Unnamed: 0,page,country,rev_id,score
0,1,Bir I of Kanem,Chad,355319463,Stub
1,10,Information Minister of the Palestinian National Authority,Palestinian Territory,393276188,Stub
2,12,Yos Por,Cambodia,393822005,Stub
3,23,Julius Gregr,Czech Republic,395521877,Stub
4,24,Edvard Gregr,Czech Republic,395526568,Stub
5,25,Robert Douglas Cook,Canada,401577829,Stub
6,44,List of Grand Viziers of Egypt,Egypt,442937236,Stub
7,105,Sehba Musharraf,Pakistan,448555418,Stub
8,111,Butler-Belmont family,United States,470173494,Start
9,114,List of Canadian incumbents by year,Canada,477962574,Stub
10,117,Sheikh Sadiq Ali Ansari,India,492060822,Stub
11,118,Cayetano Pacana,Philippines,492964343,Stub
12,122,Abdullah II of Kanem,Chad,498683267,Stub
13,123,Heard-Hawes family,United States,502721672,C
19,128,List of German politicians,Germany,521986779,Stub
20,145,Raspicious Dzanjalimodzi,Malawi,532253442,Stub
21,205,Manuel Antonio Blas Sáenz,Nicaragua,543225630,Stub
22,210,Béla Vörösmarty,Hungary,545936100,Stub
23,211,Presidents of the General Council of French Guiana,French Guiana,546364151,Start
24,219,Finn Sjue,Norway,549300521,Stub
30,223,Russell family (American political family),United States,550953646,Stub
31,229,Maximo Suniel,Philippines,559553872,Stub
32,230,Mihály Mikes (soldier),Hungary,559788982,Stub
33,238,The Man with the Chocolate Robe,Iran,560758943,Stub
34,245,List of Malta Labour Party leaders,Malta,561744402,Stub
35,259,Marquis of Amboage,Spain,564873005,Stub
36,260,Salmama II of Kanem,Chad,565745353,Stub
37,261,Kuri I of Kanem,Chad,565745365,Stub
38,262,Mohammed I of Kanem,Chad,565745375,Stub
39,265,Timoteo Menéndez,Salvadoran,566504165,Stub
40,271,"List of members of the parliament of Malta, 2008–13",Malta,573710096,B
41,272,Gervas Clay,Rhodesian,574571582,Stub
42,273,Samuel Nii Ayi Mankattah,Ghana,576988466,Stub
43,286,Hemed Khamis,Tanzania,585894477,Stub
44,290,Mavua Mudima,"Congo, Dem. Rep. of",592289232,Stub
45,294,Council of Ministers of Togo,Togo,595693452,Start
46,295,Finance Minister of the Palestinian National Authority,Palestinian Territory,596181202,Start
47,296,Abdullah Al Nuaimi (politician),United Arab Emirates,598819900,Start
48,297,Zhang Zhenzhou,China,601122766,Stub
49,298,Feng Liao,China,601127343,Start
50,308,Wu Shihuo,China,614786300,Start
51,321,Kennedy Kiliku,Kenya,623004627,Stub
52,322,Kamu de Almeida,Angola,623334577,Stub
53,324,Hiša Marije Pomočnice,Slovenia,624468970,Stub
54,325,Đuro Šurmin,Croatia,625509885,Start
55,326,Suishō,Japan,626606789,Stub
56,327,Nikolai Sulima,Russia,627001041,Stub
57,328,Khayelihle Mathaba,South Africa,627051151,Stub
58,329,Vilho Turunen,Finland,627432937,Stub
64,331,Vihtori Aromaa,Finland,628261896,Stub
65,332,Jonathan Wartiovaara,Finland,628268705,Stub
66,333,Arvi Turkka,Finland,628270736,Stub
67,334,Juho Heikkinen,Finland,628312759,Stub
68,335,Emanuel Aromaa,Finland,628379479,Stub
69,336,Jukka Lankila,Finland,628563978,Stub
70,337,Jalmari Malmi,Finland,628619000,Stub
71,338,Viljo Pousi,Finland,628766656,Stub
72,339,Jooseppi Kauranen,Finland,628988952,Stub
73,340,Sardar Aurang Zeb Khan,Pakistan,629562076,Stub
74,341,Jeremiah Kasambala,Tanzania,629818376,Stub
75,342,Sofia Hjulgrén,Finland,630396351,Stub
76,343,Vihtori Viitanen,Finland,630396786,Stub
77,344,Tirso Neri,Philippines,630704768,Stub
78,346,Cleisthenes (son of Sibyrtius),Greece,631437331,Stub
79,347,Demonax (lawmaker),Greece,631581752,Start
80,348,List of 2009 Canadian incumbents,Canada,632008524,Start
81,349,"Zero, None Of The Above",United Kingdom,632261377,Stub
82,350,Johan Franzén (politician),Finland,632447328,Stub
83,352,Planning Minister of the Palestinian National Authority,Palestinian Territory,633612729,Start
84,354,Liu Hongchang,China,634032715,B
85,357,Custos Rotulorum of County Wicklow,Ireland,635240253,Stub
86,358,Custos Rotulorum of County Cork,Ireland,635814126,Stub
92,361,Hegesippus (orator),Greece,637801253,Stub
93,363,Pheroze Sethna,India,638214719,Stub
94,364,Ibrahim Kassas,Tunisia,638362866,Stub
95,365,Dilip Sarkar,India,638377138,Stub
96,366,"List of members of the parliament of East Timor, 2001–07",East Timorese,638566016,Start
97,367,Gatluak Deng Garang,South Sudan,638571205,Stub
98,368,List of members of the National Assembly of Botswana 2009–14,Botswana,638599355,Start
99,369,Aliyu Ibrahim Gebi,Nigeria,639021339,Stub
100,370,Wang Jichang,China,639061161,Start
101,371,Waldemir Moka,Brazil,639471171,Stub
102,372,Custos Rotulorum of County Waterford,Ireland,640014648,Stub
103,373,Lee Ja-kyum,"Korea, South",640214913,Stub
104,374,Wei Huan-zi,China,640826254,Stub
105,375,O'Higgins Pioche,Chile,641422326,Stub
106,381,"List of Captains Regent of San Marino, 1500–1700",San Marino,643410335,Start
107,383,Eiler Grubbe,Denmark,643746000,Stub
108,384,"List of members of the Løgting, 1974–78",Faroese,643932216,Start
109,385,"List of members of the Løgting, 1978–80",Faroese,643932220,Start
110,386,"List of members of the Løgting, 1980–84",Faroese,643932225,Start
111,387,"List of members of the Løgting, 1984–88",Faroese,643932226,Start
112,388,"List of members of the Løgting, 1990–94",Faroese,643932239,Start
113,389,"List of members of the Løgting, 1994–98",Faroese,643932242,Start
114,390,Olli Zitting,Finland,644024203,Stub
115,391,Pierre Philibert de Blancheton,France,644041882,Stub
116,392,Luiza Xhuvani,Albania,644399375,Stub
117,393,Diego de Villalba y Toledo,Spain,645225697,Start
118,394,Jabulani Dube,Zimbabwe,645408814,Stub
119,398,James Bisset (mayor),Cape Colony,647367482,Start
120,399,Ministry of Economy and Finance (Benin),Benin,647450883,Stub
121,400,Gheorghe Barbu,Romania,647483021,Stub
122,403,Pan Yunduan,China,647832959,Stub
123,404,Otto Elfving,Finland,647893858,Stub
124,406,List of Sri Lankan politicians,Sri Lanka,648048611,Stub
125,407,Fathema Ismail,India,648271473,Stub
126,410,Rafael Simancas,Spain,650458255,Stub
127,411,Adela Serra-Ty,Philippines,650462344,Stub
128,414,Muhammad al-Ghafri,Syria,650494773,Stub
129,415,Augustus Joseph Tancred,Cape Colony,651250302,Stub
130,417,Eneida de León,Uruguay,651785828,Stub
131,418,Read family of Delaware,United States,651856758,Stub
132,420,Johan Conrad Silberbauer,Cape Colony,653467222,Stub
133,421,Rossy Barbour,Canada,653527941,Stub
134,422,Reginald Nii Bi Ayibonte,Ghana,653895210,Stub
135,423,Franz Schimmelpfennig von der Ove,Poland,654012510,Stub
136,424,Ville Korhonen (politician),Finland,655031906,Stub
137,425,Onni Hallsten,Finland,655032578,Stub
138,426,Yosia Nadiope of Busoga,Uganda,655390291,Stub
139,427,María del Socorro Bustamante,Colombia,655980284,Stub
140,428,Enrique Pintado,Uruguay,656352211,Stub
141,429,Instructions of the Year XIII,Uruguay,656386131,Stub
142,430,Governor of Gagauzia,Moldova,656737492,Stub
143,431,Neferkheperu-her-sekheper,Egypt,657176628,Start
144,432,Abeifaa Karbo,Ghana,658939122,Stub
145,433,Auguste Louis Antoine Fabre,France,659315526,Stub
146,434,Maksud Ibragimov,Tajikistan,660214915,Start
147,436,Miguel R. Morales,Nicaragua,660579437,Stub
148,437,Aljoša Čampara,Bosnia-Herzegovina,660884852,Start
149,439,Walter Simon (philanthropist),Germany,662681733,Start
150,440,Abu Sayyaf (Jordan),Jordan,662927043,Start
151,441,List of provincial governors of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",663088604,Stub
152,442,Torsten Nielsen,Denmark,663166199,Stub
153,443,"List of members of the National Assembly (South Korea), 1950–54",South Korean,663348266,Stub
154,444,Mufti Abdullah,Pakistan,663572469,Stub
155,445,William Matthew Harries,South Africa,663617582,Stub
156,446,Maanu Paul,New Zealand,663783398,Stub
157,447,County governor (Lithuania),Lithuania,663880497,Stub
158,449,Burhan Muhammad,Indonesia,664532059,Stub
159,450,Martim Afonso de Brito,Portugal,664669156,Stub
160,451,Gonghe Regency,China,664787336,Stub
161,452,Irshadali Sumra,Kenya,664793790,Stub
162,453,Koufu,China,664814622,Stub
163,454,Political families of Odisha,India,664822251,Stub
164,456,Firmin Aerts,Belgium,666029819,Stub
165,457,James Cotterell Hoole,Cape Colony,666596918,Stub
166,458,Philip Johannes Andries Watermeyer,South Africa,666610075,Start
167,459,Ioan Rus,Romania,666752677,Stub
168,465,Pieter Adrianus Ossewaarde,Netherlands,667194771,Stub
169,466,Christoffel van Swoll,Netherlands,667198201,Start
170,467,National Foundation for Women Legislators,United States,667815878,Start
171,468,Les Scheininger,Canada,667821864,C
172,469,Patrick Canning,Canada,667873261,Start
173,470,Kalina Krumova,Bulgaria,667906849,Start
174,471,Pierre Chatenet,France,668091068,Stub
175,472,Henry Soum,Monaco,668095014,Stub
176,473,Brij Bhushan Mehra,India,668258382,Stub
177,474,Aurelian Pavelescu,Romania,668449610,Stub
178,480,Madut Kon Awan,South Sudan,668830946,Stub
179,497,Taieb Ghafes,Morocco,669266906,Stub
180,498,Teodor Andrault de Langeron,Poland,669301445,Stub
181,499,Harry Davies (politician),Rhodesian,669387487,Start
182,500,Ghassan Ashqar,Lebanon,669444168,Stub
183,501,Magnús Orri Schram,Iceland,669565720,Stub
184,502,Wusu Sannoh,Sierra Leone,669571173,Stub
185,503,Kuri II of Kanem,Chad,669719757,Stub
186,504,Laroussi Mizouri,Tunisia,669831602,Stub
187,505,Hashid Abdullah al-Ahmar,Yemen,669833212,Stub
188,506,Erkin Alymbekov,Kyrgyzstan,669833349,Stub
189,507,Angelo Staniscia,Italy,669835390,Stub
190,508,Malik Adnan Hayat Noon,Pakistan,669841183,Stub
191,509,Samou Seidou Adambi,Benin,669855022,Stub
192,510,Porfirio Smerdou,Mexico,669862709,Stub
193,511,Lise Nordin,Sweden,669869895,Stub
194,512,Fletcher Dulini,Zimbabwe,669981316,Stub
195,513,Krzysztof Abrahamowicz,Poland,669985109,Stub
200,515,Horace Mann Thu-Jaune,Madagascar,670134982,Stub
201,516,Patrick Goold,Cape Colony,670210734,Start
202,517,Murad Quenili,Afghanistan,670462475,Stub
203,519,Bir II of Kanem,Chad,670893206,Stub
204,520,Gerald Hill (politician),Canada,670917017,Stub
205,521,List of Presidents of Alsace,France,670960027,Stub
206,522,John R. O'Dea,Canada,670971940,Stub
207,523,Annaberdi Kakabaýew,Turkmenistan,671016281,Stub
208,524,Salim Yahya al-Kharega,Yemen,671023940,Stub
209,525,Faida Mohamed Bakar,Tanzania,671029717,Stub
210,526,Hosea Kiplagat,Kenya,671032132,Stub
211,527,Michael D. Lett,Grenada,671047987,Stub
212,528,Than Sina,Cambodia,671073599,Stub
213,529,Samuel J. Hefferton,Canada,671122320,Start
214,530,Armen Rustamyan,Armenia,671189093,Stub
215,531,Abdulahi Ahmed Afrah,Somalia,671338098,Stub
216,532,Ólafur Garðar Einarsson,Iceland,671338216,Stub
217,533,Badar,Afghanistan,671455150,Stub
218,534,Dušan Švantner,Slovakia,671461616,Stub
219,535,Óli Þorbjörn Guðbjartsson,Iceland,671462644,Stub
220,536,Mohammed Qalamuddin,Afghanistan,671473289,Stub
221,537,Patrick Bourson,France,671475479,Stub
222,538,Lininy,Madagascar,671483959,Stub
227,540,Azeez Issa Adesiji,Nigeria,671511760,Stub
228,541,Toluono Feti,Samoan,671515606,Stub
229,542,Ali al-Bahadili,Iraq,671516033,Stub
230,543,Valerian Revenco,Moldova,671637265,Stub
231,544,Presidential Palace Historical Site,Vietnam,671868722,Stub
232,545,Viktor Antonov,Russia,671890885,Stub
233,546,Elsa Malpartida,Peru,671891037,Stub
234,547,Rasoanaivo,Madagascar,671895550,Stub
235,548,Sadio Lamine Sow,Mali,671897239,Stub
236,549,Narayan Sharma Paudel,Nepal,671903264,Stub
237,550,Mataʻiʻulua ‘i Fonuamotu,Tonga,672119030,Stub
238,551,San Tun,Myanmar,672156082,Stub
239,552,Masahiro Futahashi,Japan,672284154,Stub
240,553,Yannis Moralis (politician),Greece,672515581,Stub
241,554,Macarena Escudero,Argentina,672547562,Stub
242,555,André Boulloche,France,672709444,Stub
243,556,Miroslav Poche,Czech Republic,672862914,Stub
244,557,Vojtěch Mynář,Czech Republic,673008587,Stub
245,558,Norma Colpari,Argentina,673393730,Stub
246,560,Roosevelt Jayjay,Liberia,674487383,Stub
247,561,Joshua Nii Laryea Afotey-Agbo,Ghana,674576443,Stub
248,562,Military Committee of the Congolese Party of Labour,Congo,674702694,Stub
249,563,Speaker of the Legislative Assembly of Montserrat,Montserratian,674919905,Stub
250,564,Ahmad bin Eid al-Thani,Qatar,675271208,Stub
251,565,Liga Federal,Uruguay,675303236,C
252,566,George Samuel Ranglin,Jamaica,675376529,Stub
253,567,Rubén Pellanda,Argentina,676040670,Stub
254,568,Raúl Lacabanne,Argentina,676043559,Stub
255,569,Juan Carlos Reyes (governor),Argentina,676044272,Stub
256,570,Bernardo Bas,Argentina,676498385,Stub
257,571,Alexander Dunphy,Canada,676610041,Stub
258,572,Gordon Dawe,Canada,676612108,Stub
259,573,Bijai Prasad,Fiji,676661990,Stub
260,574,Barton Scotland,Guyana,676691070,Stub
261,575,Paul Thoms,Canada,676732644,Stub
262,576,Frederick B. Rowe,Canada,676734572,Stub
263,577,Allan Evans (politician),Canada,676782180,Stub
264,578,Andries Botha,Cape Colony,676828191,B
265,579,Asesela Sadole,Fiji,676841743,Stub
266,580,Luke Woodrow,Canada,676947124,Stub
267,581,William G. Patterson,Canada,677094551,Stub
268,582,Simeon Bouro,Solomon Islands,677317570,Start
269,583,Salisu Buhari,Nigeria,677435096,Stub
270,585,Hou Zongbin,China,677516121,Stub
271,586,Jorge Zavala,Ecuador,677523953,Stub
272,587,Harry Quaderer,Liechtenstein,677568976,Stub
273,588,Freeman White (politician),Canada,677724847,Stub
274,589,Leneuoti Matusi,Tuvalu,677747943,Stub
275,590,Second Toafa Ministry,Tuvalu,677750304,Start
276,591,William J. MacNeil,Canada,677769770,Stub
277,592,Miguel Cané,Argentina,677786528,Start
278,593,Gabriel Antonio Pereira,Uruguay,677974642,Stub
279,594,Wilhelm Wallbaum,Germany,678140107,Stub
280,595,List of São Toméan politicians,Sao Tome and Principe,678440540,Stub
281,596,Larbi Messari,Morocco,678532348,Start
282,597,Sergey Zorin,Russia,678595657,Stub
283,598,Fakhrul Islam,Pakistan,678638092,Stub
284,600,Cora Amalia Castilla,Mexico,678721991,Stub
285,601,Victor Macky,New Zealand,679247120,Start
286,602,Joaquín Escolán y Balibrera,Salvadoran,679294949,Stub
287,603,Mohamed Mohamud Hayd,Somalia,679509452,Stub
288,604,Sergey Kalyakin,Belarus,679547012,Stub
289,605,List of Slovenian politicians,Slovenia,679559247,Stub
290,606,Mateo Vidal,Uruguay,679591301,Stub
291,607,John Collins (Canadian politician),Canada,679623758,Stub
292,608,Osea Gavidi,Fiji,679873929,Start
293,609,Cui Yuying,China,680016822,Start
294,610,Abdul Rahim Ishak,Singapore,680036029,Start
295,611,Gumercinda Páez,Panama,680071857,GA
296,612,Des Dalton,Ireland,680161213,Start
297,613,Claude Pivi,Guinea,680174895,Stub
298,614,Charles William Hutton,Cape Colony,680205631,C
299,615,Bernardo Grinspun,Argentina,680370867,Stub
300,616,Chairman of the Island Council (Pitcairn),Pitcairn Islands,680532939,Stub
301,617,Michael Konelios,Marshall Islands,680614363,Stub
302,618,Malik Khuda Buksh Tiwana,Pakistan,680618398,Stub
303,619,Barry Hynes,Canada,680618797,Stub
304,620,"Domonkos II, Archbishop of Esztergom",Hungary,680629551,Stub
305,621,Veríssimo Aguiar Cabral,Portugal,680680191,Stub
306,622,Federico Policani,Panama,680722683,Stub
307,623,Alexander Barybin,Russia,680886613,Stub
308,624,Hossam Arafat (politician),Palestinian Territory,680933208,Stub
313,626,Laura Alvarez,United Kingdom,681177706,Stub
314,628,Mirosław Czech,Poland,681605695,Stub
315,629,Poli Karastoyanova,Bulgaria,682145001,Start
316,630,Actisanes,Ethiopia,682149007,Stub
317,631,Azhar Cachalia,South Africa,682166816,Stub
318,632,William Fairbridge,Rhodesian,682576258,Start
319,633,Simona-Alice Man,Romania,682928660,Stub
320,634,Jerônima Mesquita,Brazil,683020488,Stub
321,636,Jose Solis,Philippines,683282915,Stub
322,637,Viriato Fiallo,Dominican Republic,683417360,Start
323,639,Rodolfo Gabrielli,Argentina,683631802,Stub
324,640,Eli Wong,Malaysia,683715284,Stub
325,641,Horácio de Matos,Brazil,683946857,Stub
335,645,Brendan Howard,Canada,684050793,Stub
336,646,Benigno Andrade Flores,Ecuador,684060626,Stub
337,647,Yury Zaostrovtsev,Russia,684179656,Stub
338,648,Patrick Mutono,Uganda,684295893,Stub
339,649,Giuseppe Fenaroli Avogadro,Italy,684464777,Stub
340,650,Afonso Pedro Canga,Angola,684499128,Stub
341,651,Wilhelm von Wedell-Piesdorf,Germany,684525811,Stub
342,652,Hans Graf von Schwerin-Löwitz,Germany,684537777,Stub
343,653,Geoff Muntz,Australia,684542057,Start
344,654,Martiros Sarukhanyan,Armenia,684660655,Stub
345,655,Maria del Pilar Hurtado,Colombia,684804678,Stub
346,656,Giovanni Bovara,Italy,684821806,Start
347,657,Zvonimir Mršić,Croatia,684859066,Stub
348,658,Julius Muthamia,Kenya,684879320,Start
349,659,Wilson Callan,Canada,684903534,Stub
350,660,Rod Moores,Canada,684903869,Stub
351,661,Georges Adwan,Lebanon,685116600,Stub
352,662,Muhammad Musa al-Amri,Yemen,685320824,Start
353,663,Murray Hill Incorporated,United States,685347694,Stub
354,664,Aníbal Diniz,Brazil,685720694,Stub
355,665,Slaheddine Ben Mbarek,Tunisia,686050095,Stub
356,666,Ali Fawzi Rebaine,Algeria,686269631,Stub
357,667,Jochen Ott,Germany,686349441,Stub
358,668,Aleksander Miller,Poland,686375687,Stub
359,669,Sergei Gaidukevich,Belarus,686406513,Stub
360,670,President of Taiwan,Taiwan,686619225,Stub
361,671,Siosifa Tuʻitupou Tuʻutafaiva,Tonga,686777395,Start
362,673,Qandil Cabinet,Egypt,687093229,C
363,674,Ivo Andrić-Lužanski,Bosnia-Herzegovina,687109778,Stub
364,675,Earl Asim Martin,Saint Kitts and Nevis,687127320,Stub
365,676,Raúl Borrás,Argentina,687130572,Stub
366,677,Roque Carranza,Argentina,687134370,Stub
367,678,Germán López (politician),Argentina,687138552,Stub
368,680,Electoral history of Mohammad Khatami,Iran,687159388,Start
369,681,Electoral history of Mahmoud Ahmadinejad,Iran,687159391,Start
370,682,Electoral history of Ali Larijani,Iran,687159546,Start
371,683,Meng Xiangwei,China,687160422,Stub
372,684,House of Theemuge,Maldives,687285060,Stub
373,685,Ata Messan Ajavon Zeus,Togo,687492743,Stub
374,686,John Rogers (Irish lawyer),Ireland,687613810,Stub
375,687,Mustafa Osman Obeid Salim,Sudan,687837173,Stub
376,688,Tito Hoz de Vila,Bolivia,687882717,Start
377,689,Alexandré Barro Chambrier,Gabon,688145583,Start
378,690,Md. Moniruzzaman Moni,Bangladesh,688430552,Stub
379,691,Benjamin Green Freeman,Liberia,688501356,Stub
380,692,Han Tha Myint,Myanmar,688524967,Stub
381,693,Willem Buys,Netherlands,688537236,Stub
382,694,Joseph Gustave Ernest Allard,Belgium,688590526,Stub
383,695,Takis Papageorgopoulos,Greece,688695923,Stub
384,696,List of 2010 Canadian incumbents,Canada,688697227,Start
385,697,Zhu Haowen,China,688763099,Stub
386,698,Abu Samah Mohd Kassim,Malaysia,689248087,Stub
387,699,Stanislaus Okurut,Uganda,689614169,Stub
388,701,Ilmi Hallsten,Finland,689893447,Stub
389,702,Zhao Dezun,China,689932213,Stub
390,703,Mario Occhiuto,Italy,689944992,Stub
391,704,Leszek Deptuła,Poland,689950541,Stub
392,705,Sergei Walter,Ukraine,690074710,Start
393,706,List of mayors of Radoviš,Macedonia,690088836,Stub
394,707,"Péter Szilágyi (politician, 1981)",Hungary,690152474,Start
395,708,Harold Collins (Canadian politician),Canada,690205437,Stub
396,709,R. G. Balan,Malaysia,690430012,Stub
397,710,Vítor Aleixo,Portugal,690548204,Stub
398,711,Tuomas Pohjanpalo,Finland,690700220,Stub
399,712,Zhang Chang (Han),China,690768683,Stub
400,713,Lei Chunmei,China,690770856,Stub
401,714,Franci Slak,Slovenia,691045510,Start
402,715,Abdus Sattar Mondal,Bangladesh,691201135,Stub
403,716,Bashir Saadawi,Libya,691346630,Stub
404,717,Igwe Aja-Nwachukwu,Nigeria,691389889,Stub
405,718,Speaker of the Legislative Assembly of the Province of Canada,Canada,691747234,Stub
406,719,Josif Pashko,Albania,692123101,Stub
407,720,Ahmed Jamsheed Mohamed,Maldives,692141335,Stub
408,721,Kerfalla Yansané,Guinea,692173141,Stub
409,722,Amadou Konare,Mali,692298286,Stub
410,723,João Alberto de Souza,Brazil,692475749,Stub
411,724,Mote Terukaio,Kiribati,692502721,Stub
412,725,Tekiau Aretaateta,Kiribati,692502986,Stub
413,726,Marie-José Laloy,Belgium,692684868,Stub
414,727,Émile Marie Laurent,France,693011077,Stub
415,728,Mahamat Hissene,Chad,693055898,Stub
416,729,Rafael Tobias de Aguiar,Brazil,693179500,Stub
417,730,Phạm Thị Trân Châu,Vietnam,693208023,Stub
418,731,David Pacha,Solomon Islands,693211421,Stub
419,732,Charles Oboth Ofumbi,Uganda,693292931,Start
420,733,Lu Ruilin,China,693336296,Stub
421,734,Lalbuaia,India,693337130,Stub
422,735,Ian Brossat,France,693338177,Stub
423,736,Yuan Baocheng,China,693354280,Stub
424,737,Pumla Kisosonkole,Uganda,693388584,Start
425,738,Ivo Nesrovnal,Slovakia,693431430,Stub
426,739,Pekka Pesola,Finland,693514155,Stub
427,740,Jean Capelle (politician),France,693552292,Stub
428,741,Magnús Norðdahl,Iceland,693573541,Stub
429,742,John Blades Currey,Cape Colony,693624260,Stub
430,743,Li Zaihe,China,693661018,Stub
431,744,Guillermo Montenegro,Argentina,693714773,Stub
432,745,Khas-Ochiryn Luvsandorj,Mongolia,693721533,Stub
433,746,Michele Columbu,Italy,693748230,Stub
434,747,Li Sancai,China,693817205,C
435,748,Martin Zephyr,Guyana,694039903,Stub
436,749,Khadyr Saparlyev,Turkmenistan,694084978,Stub
437,750,Arouna Mama,Benin,694112087,Stub
438,751,List of Dutch politicians,Netherlands,694313944,B
439,752,Robert Bohn Sikol,Vanuatu,694335820,C
440,753,Javier Reátegui,Peru,694337217,Stub
441,754,Mamadou Djigué,Mali,694364743,Stub
442,755,Zaur Avidzba,Abkhazia,694519009,Start
443,756,Nyamyn Jagvaral,Mongolia,694557304,Start
444,757,Mahadeo Deole,India,694588693,Stub
445,758,Ngo Dinh Khoi,Vietnam,694815600,Stub
446,759,Jorge Lemus,Argentina,694889020,Stub
447,760,Viktor Magnus von Born,Finland,694949199,Stub
448,761,Lennart Byman,Finland,694949347,Stub
449,762,Hamid Khan Achakzai,Pakistan,694954386,Stub
450,763,Johan Helo,Finland,694969219,Stub
451,764,Gunnar Henriksson,Finland,694969272,Stub
452,765,Cecilia Soria,Argentina,695276940,Stub
453,766,Francisco de Arango y Parreño,Cuba,695389357,Start
454,767,Tian Xiangli,China,695393414,Stub
455,768,Ridha Charfeddine,Tunisia,695405443,Stub
456,769,Tjapko Poppens,Netherlands,695633280,Stub
457,770,Pradip Kumar Gyawali,Nepal,695644408,Start
458,771,Thierry Poyet,Monaco,695938011,Stub
459,772,Eric Elena,Monaco,695941127,Stub
460,774,Kalikst Witkowski,Poland,696119166,Stub
461,775,Nikos Markatos,Greece,696253449,Start
462,776,Dobrilo Dedeić,Montenegro,696310078,Stub
463,777,Navin Patel,Fiji,696350624,Stub
464,778,Christopher Nwankwo,Nigeria,696479863,Stub
465,779,Electoral history of Atal Bihari Vajpayee,India,696606312,Stub
471,781,Palden Tsering Gyamtso,India,696608668,Stub
472,782,Soledad Sosa,Argentina,697009255,Stub
473,783,Shafi U Ahmed,Bangladesh,697267319,Stub
474,784,Omar Benjelloun,Morocco,697280332,Stub
475,785,Fernão Martins da Fonseca Coutinho,Portugal,697369222,Stub
476,786,Jean-François Robillon,Monaco,697507956,Start
477,787,Lhatu Wangchuk,Bhutan,697511001,Stub
478,788,Tek Bahadur Gurung,Nepal,697556836,Start
479,789,Mohammad Sultan,Bangladesh,697559666,Start
480,790,Gaya Prasad,India,697662367,Stub
481,791,Political Bureau of the Central Committee of FRELIMO,Mozambique,697742639,Stub
482,792,Old Men Forget,United Kingdom,697897076,Stub
483,793,Satini Manuella,Tuvalu,697908533,Stub
484,794,S. Ganesan,India,698048774,Stub
485,795,"Rhinoceros Party of Canada candidates, 1980 Canadian federal election",Canada,698077739,Stub
486,796,"Salvador Bermúdez de Castro, 2nd Duke of Ripalda",Spain,698093715,Start
487,797,Rameshwor Phuyal,Nepal,698241676,Stub
488,798,Rishi Kattel,Nepal,698253253,Stub
489,800,Peter Arnold (politician),Australia,698345894,Stub
490,801,Sushila Chaudhary,Nepal,698571611,Stub
491,802,Mahendra Dhoj G.C.,Nepal,698571613,Stub
492,803,Sher Bahadur Tamang,Nepal,698571631,Stub
493,804,Hari Bahadur Khadka,Nepal,698571634,Stub
494,805,Tirtha Bahadur Lama,Nepal,698571661,Stub
495,806,Vishwendraman Pashwan,Nepal,698571662,Stub
496,807,Tuluram Rajbanshi,Nepal,698571672,Stub
497,808,Hari Lal Joshi,Nepal,698571717,Stub
498,809,Arjun Jang Bahadur Singh,Nepal,698571731,Stub
499,810,Prem Lal Singh,Nepal,698571738,Stub
500,811,Sebaki Devi Das Tatma,Nepal,698571745,Stub
501,812,Chandra Bahadur Gurung,Nepal,698571747,Stub
502,813,Krishna Das Shrestha,Nepal,698571748,Stub
503,814,Om Prakash Yadav Gulzari,Nepal,698571750,Stub
504,815,Omprakash Yadav,Nepal,698571758,Stub
505,816,Hari Parajuli,Nepal,698571782,Stub
506,817,Ishwar Dayal Mishra,Nepal,698571785,Stub
507,818,Sher Dhan Rai,Nepal,698571803,Stub
508,819,Bhim Bahadur Tamang,Nepal,698572100,Start
509,820,Bedanand Jha,Nepal,698572160,Stub
510,821,Mohan Prasad Pandey,Nepal,698572183,Stub
511,822,Shekha Nath Adhikari,Nepal,698572200,Stub
512,823,Dev Raj Joshi,Nepal,698572239,Stub
513,824,Tarinee Datt Chataut,Nepal,698572252,Stub
514,825,Rabindra Nath Sharma,Nepal,698572269,Stub
515,826,Tek Bahadur Chokhyal,Nepal,698572288,Stub
516,827,Dip Kumar Upadhaya (Lamichhane),Nepal,698572291,Stub
517,828,Brijesh Kumar Gupta,Nepal,698572322,Stub
518,829,Harka Bahadur Singh,Nepal,698572326,Stub
523,831,Mohammad Estiyak Rai,Nepal,698573619,Stub
524,832,Rameshwor Prasad Dhungel,Nepal,698573648,Stub
525,833,Parbati Chaudhary,Nepal,698573657,Stub
526,834,Ram Hari Subedi,Nepal,698573663,Stub
527,835,Malabar Singh Thapa,Nepal,698573690,Stub
528,836,Yagya Bahadur Basnyat,Nepal,698573707,Stub
529,837,Narayan Singh Pun,Nepal,698573738,Stub
530,838,Ram Ayodhya Prasad Yadav,Nepal,698575586,Stub
531,839,Ramnath Dhakal,Nepal,698575613,Stub
532,840,Sher Bahadur Kunwor,Nepal,698575620,Stub
533,841,Ram Bir Manandhar,Nepal,698575646,Stub
534,842,Radhe Chandra Yadav,Nepal,698575662,Stub
535,843,Til Kumar Menyangbo Limbu,Nepal,698575677,Stub
536,844,Tirtha Ram Dangol,Nepal,698575695,Stub
537,845,Rajendra Kumar KC,Nepal,698575714,Stub
538,846,Lekh Nath Neupane,Nepal,698582041,Stub
539,847,Frank Lark,New Zealand,698635954,Start
540,848,Dorji Namgyal,Bhutan,698806662,Stub
