,rev_id,score
0,668095014,Stub
1,695938011,Stub
2,695941127,Stub
3,697507956,Start
4,711880477,Stub
5,719004658,Stub
6,719004710,Stub
7,719004863,Stub
8,719005053,Stub
9,719010068,Stub
10,719010105,Stub
11,719010117,Stub
12,719010132,Stub
13,719010142,Stub
14,719010167,Stub
15,729983127,Stub
16,741698063,Start
17,747700365,Stub
18,752633458,Stub
19,767381386,Stub
20,774861661,Stub
21,801087435,Start
22,801237179,Start
23,802210830,Start
24,802446356,Start
25,802451314,C
26,802697352,C
27,802729383,C
28,802821396,C
29,802942950,Start
30,802943877,Start
31,803206765,Start
32,803758944,Start
33,803759029,Start
34,803861531,Start
35,803939628,Stub
36,804051107,Stub
37,804055261,C
38,804067812,Start
39,804068689,Start
40,804070974,C
41,804095790,Start
42,804502072,Start
43,805415586,Start
44,805424861,Start
45,806491339,Start
46,806534866,B
47,806720213,GA
48,806860512,B
