,rev_id,score
0,643932216,Start
1,643932220,Start
2,643932225,Start
3,643932226,Start
4,643932239,Start
5,643932242,Start
6,698865505,Start
7,700400143,Stub
8,701771698,Start
9,714088539,Start
10,715330944,Stub
11,715490721,Stub
12,716137698,Stub
13,721938213,Stub
14,722336332,Start
15,722336979,Start
16,722590461,Start
17,724674137,Start
18,725030656,Stub
19,725288194,Start
20,729422866,C
21,734668075,Start
22,735578210,Stub
23,748477895,Start
24,750074079,Start
25,750167873,Start
26,754952121,Start
27,754952298,Start
28,754952557,Start
29,754952620,Start
30,754952690,Start
31,756602743,Start
32,756654638,Stub
33,756654880,Stub
34,765947137,Start
35,765947416,Start
36,773895078,Start
37,780361487,Start
38,780543271,Start
39,806579598,Start
40,806749081,Stub
41,807237660,Start
42,807366876,Start
43,807400100,Stub
44,807400247,Stub
45,807400463,Start
46,807401010,Stub
47,807453138,C
48,807453538,Stub
