,rev_id,score
0,393822005,Stub
1,671073599,Stub
2,712085445,Stub
3,713507166,Stub
4,714524609,Stub
5,714524624,Stub
6,714524714,Stub
7,714524870,Stub
8,714525029,Stub
9,714528164,Stub
10,714528251,Stub
11,714528803,Stub
12,714528886,Stub
13,714529109,Stub
14,714529370,Stub
15,714529507,Stub
16,716812326,Stub
17,726543264,Stub
18,726543284,Stub
19,726543336,Stub
20,726543872,Stub
21,726688556,Stub
22,730617957,Stub
23,802436655,Stub
24,802438226,Start
25,802444446,Stub
26,802495061,Start
27,802598153,C
28,802835604,Start
29,802968215,C
30,803242304,C
31,803433440,B
32,804075706,FA
33,804132518,Start
34,804292510,Start
35,804914588,B
36,804940228,B
37,804957442,Start
38,805306238,C
39,805321868,C
40,805441005,Start
41,805811873,Start
42,806359448,B
43,806939531,C
44,807364845,GA
45,807439836,Stub
46,807444564,C
47,807459429,Start
48,807462818,Start
