,rev_id,score
0,790323099,Stub
1,790422921,Start
2,790514397,Start
3,790517937,Start
4,790615742,Stub
5,790660708,Stub
6,790761720,Start
7,790800802,C
8,790925081,C
9,790979562,GA
10,791015184,Start
11,791018313,C
12,791088593,Start
13,791175440,Stub
14,791203802,C
15,791254138,Stub
16,791285269,Stub
17,791554518,Stub
18,791717211,Stub
19,791789391,C
20,791945751,Stub
21,791959620,Stub
22,792165386,Start
23,792192283,Start
24,792220165,Start
25,792257122,Start
26,792385063,Start
27,792530940,FA
28,792543483,C
29,792543486,Start
30,792606272,Start
31,792731529,Stub
32,792803222,C
33,792887839,C
34,792930794,GA
35,792956376,Stub
36,792967101,C
37,793017881,Start
38,793126462,Start
39,793139815,GA
40,793313389,Stub
41,793384100,Start
42,793502021,GA
43,793507071,Stub
44,793601385,C
45,793811654,Stub
46,793812440,Stub
47,793812585,Stub
48,793815532,Start
