,rev_id,score
0,776699041,Stub
1,777303881,Stub
2,777808010,Stub
3,779721627,Stub
4,780260342,Stub
5,783047507,Stub
6,783052525,Stub
7,783143945,Stub
8,783462162,Start
9,783828906,Stub
10,786181650,Start
11,786217752,Start
12,786327860,Stub
13,787321208,Stub
14,787343275,Stub
15,787391321,Stub
16,787405667,Stub
17,787750001,Start
18,787761659,Stub
19,787984122,Stub
20,787997453,Stub
21,788040381,Stub
22,788962477,Stub
23,788962486,Stub
24,788962499,Stub
25,788962502,Stub
26,788962504,Stub
27,788962507,Stub
28,788962511,Stub
29,788962514,Stub
30,788962520,Stub
31,788962521,Stub
32,788962538,Stub
33,788962541,Stub
34,788962547,Stub
35,788962552,Stub
36,788962554,Stub
37,788962559,Stub
38,788962566,Stub
39,788962568,Stub
40,788962570,Stub
41,788962709,Stub
42,788962714,Stub
43,788962806,Stub
44,788962932,Stub
45,788963094,Stub
46,788963144,Stub
47,788963342,Stub
48,788963343,Stub
