,rev_id,score
0,801512271,GA
1,801519440,GA
2,801600439,Stub
3,801601799,C
4,801606821,Start
5,801613040,C
6,801618037,Stub
7,801619618,C
8,801643968,C
9,801710196,Start
10,801712575,B
11,801734660,B
12,801737432,GA
13,801769794,GA
14,801798257,C
15,801808557,C
16,801838976,Stub
17,801845997,Stub
18,801880072,C
19,801885694,Start
20,801932716,Start
21,801940675,Start
22,801968862,C
23,802032634,Start
24,802034478,Stub
25,802034491,Start
26,802051788,Start
27,802069394,C
28,802102037,C
29,802174551,FA
30,802178601,C
31,802242737,C
32,802268156,C
33,802269152,C
34,802302246,
35,802421652,GA
36,802428164,C
37,802430572,C
38,802430648,C
39,802475167,Stub
40,802519489,C
41,802524504,Start
42,802526223,Start
43,802545472,C
44,802585427,Stub
45,802611588,Stub
46,802640221,C
47,802643483,GA
48,802683756,Start
