,rev_id,score
0,800884475,Start
1,800884480,C
2,800884482,Stub
3,800884486,Start
4,800979953,Stub
5,801031882,C
6,801091486,Stub
7,801139004,Start
8,801245861,Stub
9,801256996,Start
10,801376753,Start
11,801709372,C
12,801730127,C
13,801730204,Stub
14,801735394,Start
15,801822146,C
16,801882517,Start
17,802143986,B
18,802589896,Start
19,802641098,Start
20,803190758,C
21,803285122,Start
22,803328854,Start
23,803499767,Start
24,803529130,C
25,803558837,C
26,803630374,Start
27,803654190,C
28,803839807,Stub
29,803846718,Stub
30,803960663,Stub
31,804081310,B
32,804095754,C
33,804154484,Stub
34,804256151,Start
35,804266007,Stub
36,804334554,GA
37,804354439,C
38,804597381,Start
39,804729802,Stub
40,804736135,Stub
41,804816985,Stub
42,804827414,Stub
43,804931752,Start
44,804946033,Stub
45,805236227,Stub
46,805238525,Stub
47,805240010,Stub
48,805254568,Stub
