,rev_id,score
0,782325305,Start
1,782325324,Start
2,782537417,Stub
3,782597607,Start
4,782852972,Start
5,782864194,Stub
6,783330634,Stub
7,783354060,Stub
8,783510155,C
9,783541500,C
10,783639241,C
11,783758842,Start
12,783760576,Start
13,783779054,C
14,783945730,Start
15,783965605,Start
16,784087879,Stub
17,784353659,Stub
18,784444507,C
19,784462001,Stub
20,784472086,Stub
21,784473817,Stub
22,784562540,Stub
23,784563047,Start
24,784565320,Start
25,784565467,C
26,784569037,Start
27,784640096,Stub
28,784655164,Stub
29,784659646,Stub
30,784665644,Start
31,784669757,Stub
32,784671754,Start
33,784684977,GA
34,784690504,Stub
35,784694319,C
36,784694624,Stub
37,784723268,C
38,784739583,Stub
39,784756265,Start
40,784794669,Stub
41,784834317,Start
42,784834709,Start
43,784836681,Start
44,784836859,Start
45,784838160,Stub
46,784846686,Start
47,784847883,Start
48,785008140,Start
