,rev_id,score
0,800177907,C
1,800211601,Start
2,800211793,C
3,800236804,C
4,800323045,C
5,800449771,Start
6,800669853,C
7,800718990,Stub
8,800729257,Stub
9,800736678,Stub
10,800747912,Start
11,800754902,Stub
12,800825907,Start
13,800849521,B
14,800944189,C
15,800964549,Start
16,800965609,C
17,800966146,Start
18,801040595,Start
19,801102482,FA
20,801110057,Start
21,801198043,Stub
22,801229631,Stub
23,801276627,Stub
24,801283483,Start
25,801285129,Start
26,801387943,Stub
27,801419500,Stub
28,801460548,GA
29,801463627,Stub
30,801499894,C
31,801537083,Stub
32,801537128,Start
33,801537242,Stub
34,801537300,Stub
35,801537396,Start
36,801537650,Stub
37,801537912,Stub
38,801538074,Stub
39,801538224,Start
40,801538695,Start
41,801539278,Stub
42,801559819,Stub
43,801624516,C
44,801691272,Stub
45,801691314,Start
46,801692460,Stub
47,801693157,Stub
48,801715410,C
