,rev_id,score
0,800456228,Stub
1,800456243,Stub
2,800456249,Stub
3,800456260,Stub
4,800456433,Stub
5,800456480,Start
6,800456515,Stub
7,800456590,Start
8,800456605,Stub
9,800456637,Stub
10,800456665,Stub
11,800456675,Stub
12,800456747,Stub
13,800456750,Stub
14,800456765,Stub
15,800456781,Stub
16,800456828,Start
17,800562096,Stub
18,800569621,Start
19,800570820,Start
20,800574730,
21,800624562,C
22,800736185,Stub
23,800736220,Stub
24,800770094,Stub
25,800773978,Start
26,800774519,Stub
27,800818948,C
28,800876407,Start
29,800876627,Stub
30,800877897,Start
31,800878232,Stub
32,800878551,Stub
33,800908672,Start
34,800917339,C
35,800947032,Start
36,801061957,Start
37,801165999,Stub
38,801213228,Stub
39,801221172,Stub
40,801221184,Stub
41,801221204,Stub
42,801221216,Stub
43,801221235,Stub
44,801221291,Stub
45,801221306,Stub
46,801221317,Stub
47,801221323,Stub
48,801221328,Stub
