,rev_id,score
0,789187598,Start
1,789467706,Stub
2,789656778,C
3,789664444,C
4,789665712,Start
5,789998786,Start
6,790391110,Start
7,790391594,B
8,790409680,Start
9,790465025,C
10,790502956,Start
11,790529541,C
12,790558166,Start
13,790569161,Start
14,790634678,C
15,790638993,C
16,790641958,Stub
17,790647563,C
18,790696407,Stub
19,790823731,C
20,790876670,Stub
21,790925779,Start
22,790933349,Start
23,791060692,C
24,791065181,Stub
25,791072922,Start
26,791332591,Start
27,791734335,C
28,791878122,Start
29,792241883,Start
30,792627329,B
31,792675555,Start
32,792803263,C
33,792928952,Stub
34,792938456,Start
35,792979318,B
36,793409517,Start
37,793905396,C
38,794082183,GA
39,794118230,C
40,794147777,C
41,794439061,C
42,794517711,Start
43,794549944,Start
44,794563283,Start
45,794581420,Start
46,794584048,C
47,794585192,C
48,794585412,Start
