,rev_id,score
0,532253442,Stub
1,709850088,Start
2,805727034,Start
3,805739076,C
4,805751874,C
5,805762699,C
6,805876384,Start
7,805889437,Start
8,806017883,Start
9,806063043,Stub
10,806167352,Stub
11,806190486,C
12,806214024,Start
13,806226354,C
14,806247924,Start
15,806270442,C
16,806288008,C
17,806368515,C
18,806374055,C
19,806374873,Start
20,806426171,Stub
21,806537690,GA
22,806549566,C
23,806701514,C
24,806706801,FA
25,806777881,C
26,806857666,C
27,806964521,GA
28,806978659,Start
29,806981371,C
30,807103034,B
31,807114289,GA
32,807136349,FA
33,807145375,C
34,807156495,C
35,807171037,C
36,807172229,C
37,807172857,Stub
38,807244420,C
39,807278439,FA
40,807282448,C
41,807387746,C
42,807403760,C
43,807405873,C
44,807436179,GA
45,807447058,FA
46,807455062,C
47,807456220,FA
48,807480590,Start
