,rev_id,score
0,804118985,Start
1,804139515,C
2,804143236,Stub
3,804149674,FA
4,804152406,FA
5,804291499,Stub
6,804311492,Start
7,804311720,C
8,804419476,Start
9,804430436,C
10,804524437,Stub
11,804549630,Start
12,804593388,C
13,804594115,C
14,804604990,Start
15,804681150,Start
16,804681362,Start
17,804717465,C
18,804730405,Stub
19,804730429,Stub
20,804730554,Start
21,804732408,Stub
22,804732433,Start
23,804739427,B
24,804773548,C
25,804833650,C
26,804855683,Start
27,804902569,Stub
28,804910840,C
29,804946212,Start
30,804956528,Start
31,804993198,C
32,805096977,Stub
33,805115022,B
34,805211780,C
35,805222420,Start
36,805226834,Start
37,805237038,C
38,805248573,Start
39,805251974,C
40,805260550,Start
41,805281098,FA
42,805331754,Start
43,805334983,C
44,805378956,C
45,805431313,Stub
46,805441258,C
47,805624006,Start
48,805634549,Stub
