,rev_id,score
0,757216980,Stub
1,757216984,Stub
2,757216987,Stub
3,757216990,Stub
4,757216991,Stub
5,757216994,Stub
6,757216997,Stub
7,757216998,Stub
8,757217002,Stub
9,757217005,Stub
10,757217007,Stub
11,757217009,Start
12,757217016,Stub
13,757217018,Stub
14,757217026,Stub
15,757217028,Stub
16,757217029,Stub
17,757217032,Start
18,757217039,Stub
19,757217040,Stub
20,757217041,Stub
21,757217042,Stub
22,757217051,Stub
23,757217054,Stub
24,757217059,Stub
25,757217064,Stub
26,757217070,Start
27,757217072,Stub
28,757217073,Stub
29,757217074,Stub
30,757217077,Stub
31,757217081,Stub
32,757217083,Stub
33,757217086,Stub
34,757217087,Stub
35,757217091,Stub
36,757217094,Stub
37,757217095,Stub
38,757217096,Stub
39,757217100,Stub
40,757217101,Stub
41,757217102,Stub
42,757217108,Stub
43,757217109,Stub
44,757217111,Stub
45,757217112,Stub
46,757217114,Stub
47,757217116,Stub
48,757217128,Stub
