,rev_id,score
0,749829018,Start
1,750544980,Start
2,750637295,C
3,750648438,Start
4,751070415,C
5,751432945,Stub
6,752913381,Start
7,755145396,Stub
8,755220895,Stub
9,756676145,Stub
10,756676189,Stub
11,756676226,Stub
12,756676244,Stub
13,756676271,Stub
14,756676294,Stub
15,756676301,Stub
16,756676308,Stub
17,756676344,Stub
18,756676440,Start
19,756676475,Stub
20,756676478,Stub
21,756676543,Stub
22,756676568,Stub
23,756676581,Stub
24,756676595,Stub
25,756676597,Stub
26,756676607,Stub
27,756676653,Stub
28,756676669,Stub
29,756676688,Stub
30,756676691,Stub
31,756676704,Stub
32,756676720,Stub
33,756676726,Stub
34,756676740,Stub
35,756676745,Stub
36,756676752,Stub
37,756676759,Stub
38,756676762,Stub
39,756676764,Stub
40,756880750,Stub
41,757341340,Stub
42,757354231,Stub
43,757354413,Stub
44,757544660,Stub
45,757856073,Stub
46,758633802,Start
47,759665466,Stub
48,759665935,Stub
