,rev_id,score
0,770980198,Stub
1,773331743,Stub
2,773751017,Start
3,774023957,
4,774467673,C
5,774472166,C
6,777595254,Start
7,777702366,Stub
8,777704347,Start
9,779428183,Start
10,779819055,C
11,780427389,C
12,780493806,Stub
13,782105531,Start
14,782988569,Start
15,783760275,C
16,784503020,Start
17,785327208,Start
18,786115968,C
19,786745161,Start
20,786991557,Stub
21,787386105,GA
22,787386310,Stub
23,787460680,Stub
24,787913632,Stub
25,787919367,Start
26,788271050,Start
27,788461897,C
28,788463189,Start
29,788538311,Stub
30,788556635,Stub
31,788963873,Stub
32,789081956,Stub
33,789082303,Stub
34,789082718,Stub
35,790526524,C
36,791507333,Start
37,792037116,GA
38,792780958,Stub
39,793707954,Start
40,793838540,Start
41,793963147,Start
42,794712699,Start
43,795000966,C
44,795726468,FA
45,795799070,Stub
46,795958655,Stub
47,796090115,Start
48,796116453,C
