,rev_id,score
0,660884852,Start
1,687109778,Stub
2,703551448,Stub
3,705071250,Stub
4,705557717,Stub
5,705579844,Stub
6,705622580,Stub
7,708157791,Stub
8,708934656,Stub
9,709515863,Stub
10,710213682,Start
11,714116720,Stub
12,714643019,Stub
13,715273866,
14,715338939,Stub
15,716820861,Stub
16,717618875,Stub
17,717755551,Start
18,718997447,Start
19,719792352,C
20,719793309,Start
21,723891387,Stub
22,724103650,Start
23,725459789,Start
24,725832944,Stub
25,728629227,Start
26,737978257,Stub
27,738059658,Stub
28,739598590,Start
29,742142827,Stub
30,746646168,Stub
31,747532286,Stub
32,748081738,Stub
33,749684753,Stub
34,750428736,Stub
35,752599295,C
36,752754068,Start
37,752952775,Stub
38,801964264,Start
39,803267497,Start
40,803929238,Start
41,804769527,Start
42,805318794,Start
43,805473555,Stub
44,806290080,Stub
45,806290431,Stub
46,806389355,Start
47,806519054,C
48,807396058,GA
