,rev_id,score
0,626606789,Stub
1,672284154,Stub
2,704596904,Stub
3,706231609,Stub
4,706231743,Stub
5,706231958,Stub
6,706233042,Start
7,706233074,Stub
8,706233282,Stub
9,706233501,Stub
10,706234220,Stub
11,706235030,Stub
12,706235531,Start
13,706241606,Stub
14,706241823,Stub
15,706242060,Stub
16,706242061,Stub
17,706242079,Start
18,706242815,Stub
19,706340312,Start
20,799278856,Start
21,800319146,Start
22,800319851,Start
23,800337952,Start
24,800344485,Start
25,800972067,B
26,801282684,Stub
27,802230079,GA
28,802855076,C
29,803154987,Start
30,803787494,C
31,803830996,Stub
32,803858875,C
33,803931230,Stub
34,803992334,Start
35,804106821,Stub
36,804537963,Start
37,804749199,Stub
38,804751427,Stub
39,804855217,Start
40,806032744,Start
41,806196071,C
42,806238538,C
43,806466645,C
44,806706707,B
45,806751655,Stub
46,807202095,C
47,807408210,Start
48,807415247,GA
