,rev_id,score
0,768022112,Start
1,768042591,Stub
2,768350070,Start
3,768514869,Stub
4,768969625,Stub
5,768970787,Stub
6,768973324,Stub
7,768973459,Stub
8,768978484,Stub
9,768979356,Start
10,768985724,Stub
11,768988130,Stub
12,769166489,Stub
13,769445387,C
14,770912832,Start
15,770912983,Stub
16,770913053,Stub
17,770924664,Start
18,771814842,Start
19,773635690,B
20,773762193,Stub
21,774031378,Stub
22,774495127,C
23,775129935,Start
24,775441622,Stub
25,776048291,Stub
26,776276348,Stub
27,776453899,Stub
28,776455009,Stub
29,776760309,C
30,776780570,Stub
31,777094918,Stub
32,777095081,Stub
33,777095328,Stub
34,777095397,Stub
35,777095402,Stub
36,777095406,Stub
37,777443776,Stub
38,777443802,Stub
39,777595230,Stub
40,777612955,Start
41,777616757,Stub
42,777678514,Stub
43,777701179,Stub
44,777819499,Stub
45,778110229,Stub
46,778490809,Stub
47,778604311,Stub
48,779289311,Start
