,rev_id,score
0,801360635,Start
1,801425104,Start
2,801560223,C
3,801723780,C
4,801801304,GA
5,801857124,Start
6,801935033,Start
7,802176276,Start
8,802186731,C
9,802400609,C
10,802466660,C
11,802654194,Stub
12,802660642,Stub
13,802672209,Start
14,802835899,Start
15,803459992,Start
16,803548292,Start
17,803583209,C
18,803587144,Stub
19,803646352,C
20,803678388,C
21,803796234,Stub
22,803883249,Stub
23,803904768,Stub
24,804014798,FA
25,804032165,B
26,804090293,Start
27,804228654,Start
28,804337418,Start
29,804345422,Start
30,804494973,Stub
31,804526564,C
32,804683793,Start
33,804792396,C
34,804794064,Start
35,804923727,Stub
36,804953442,Stub
37,804954918,C
38,805112320,C
39,805164727,Stub
40,805165812,Start
41,805198728,Start
42,805241904,Start
43,805306036,Start
44,805404409,Start
45,805427863,C
46,805498802,Stub
47,805550262,B
48,805702213,C
