,rev_id,score
0,780073593,Stub
1,781636596,Stub
2,781989047,Stub
3,782225198,B
4,782479040,Stub
5,782551753,Stub
6,782615734,Stub
7,783433028,Stub
8,783739335,Stub
9,784422245,C
10,784436280,Stub
11,784751827,Start
12,785421281,Start
13,785668987,Stub
14,786577848,Stub
15,786677844,Start
16,787214879,Stub
17,787336224,Stub
18,787391046,Start
19,787391152,Stub
20,787394815,Stub
21,787462539,Stub
22,787488755,Start
23,787664907,Stub
24,788130378,Stub
25,788134156,Stub
26,788318024,Stub
27,788478252,Stub
28,788756073,Stub
29,789668082,C
30,789737266,Stub
31,789741064,C
32,789814324,Stub
33,789814361,Stub
34,789815780,Start
35,789815832,Stub
36,789815918,Stub
37,789816059,Start
38,789816081,Stub
39,789816239,Stub
40,789816444,Start
41,790145123,Stub
42,790192516,Stub
43,790465094,Start
44,790487610,GA
45,790725791,Stub
46,791034770,Stub
47,791097522,Start
48,791245298,Stub
