,rev_id,score
0,770326979,C
1,770716026,Start
2,770923218,Start
3,770933158,Stub
4,770933221,Stub
5,770935143,Stub
6,770945528,Stub
7,770951891,Stub
8,770980431,Stub
9,771022155,Stub
10,771022298,Stub
11,771539990,Stub
12,771715407,B
13,772162867,Stub
14,772295451,Stub
15,772378025,Stub
16,772603110,Start
17,772821739,Start
18,772822113,Stub
19,772823764,Start
20,772824729,Stub
21,772832593,Start
22,772919326,Stub
23,773156306,Start
24,773156957,Stub
25,773160494,Stub
26,773166086,Stub
27,773207012,Start
28,773394570,Start
29,773789194,Stub
30,773924351,Start
31,774025939,Stub
32,774544796,Start
33,774570488,Stub
34,774584321,Stub
35,774591059,Stub
36,774854947,Stub
37,774965358,Stub
38,775089096,Stub
39,775099450,Start
40,775173268,C
41,775202773,Start
42,775617280,Stub
43,776674677,Stub
44,776935647,Stub
45,777168052,B
46,777369363,Start
47,777429113,Stub
48,777450673,Start
