,rev_id,score
0,680981536,
1,700355073,Stub
2,720686537,Stub
3,723733168,Stub
4,736819500,Stub
5,737722528,Stub
6,737795338,Start
7,739532494,Stub
8,748600952,Stub
9,749572230,Stub
10,750141017,Stub
11,754083908,Stub
12,756989466,Start
13,756997438,Stub
14,757008331,Stub
15,757669448,Stub
16,760178515,Start
17,767741429,Start
18,767951837,C
19,773227254,Stub
20,775178204,Stub
21,777024091,C
22,780683990,Start
23,782192657,Stub
24,784782650,Stub
25,788260223,Stub
26,789359109,Stub
27,789361998,Start
28,789370558,Start
29,790146395,Start
30,793401486,Stub
31,793653905,Start
32,794782097,Stub
33,796065203,Start
34,797472793,C
35,799152970,C
36,799540668,
37,799819846,Stub
38,801466524,C
39,801491276,C
40,803415510,GA
41,803847313,Stub
42,804202719,C
43,805672234,B
44,806777250,C
45,807000274,
46,807137201,Start
47,807440864,GA
48,807477468,Start
