,rev_id,score
0,799237748,C
1,799237807,C
2,799237933,B
3,799238099,Start
4,799238154,GA
5,799238275,Start
6,799238310,C
7,799238641,C
8,799238901,Start
9,799239335,C
10,799239505,C
11,799240260,C
12,799240386,Start
13,799240429,C
14,799241413,Stub
15,799241662,GA
16,799284067,Start
17,799300226,Start
18,799300265,
19,799305133,C
20,799328317,Start
21,799332403,Start
22,799380364,C
23,799388822,Start
24,799414334,B
25,799448205,Start
26,799505429,C
27,799528192,GA
28,799542005,B
29,799542168,B
30,799576966,Start
31,799611429,C
32,799634548,C
33,799646889,C
34,799649001,FA
35,799654475,Start
36,799748512,Start
37,799768653,Stub
38,799829904,C
39,799852266,C
40,799852277,FA
41,799852293,GA
42,799852308,B
43,799867185,Start
44,799879909,Start
45,799885588,C
46,799933274,
47,799940018,Start
48,800067435,Stub
