,rev_id,score
0,793136372,Start
1,793136452,Stub
2,793136542,Start
3,793136621,Stub
4,793137192,Stub
5,793137377,Stub
6,793137591,Start
7,793138028,Start
8,793138185,Start
9,793139281,Start
10,793139425,Start
11,793139578,Stub
12,793140192,Stub
13,793141196,Start
14,793184987,Stub
15,793575259,Start
16,793750972,Stub
17,793793722,Stub
18,794184237,Stub
19,794185864,Stub
20,794253643,Start
21,795008771,C
22,795861232,Stub
23,795900877,Stub
24,796173514,GA
25,796709110,C
26,796750582,Stub
27,798280487,FA
28,798487858,Stub
29,798488698,Start
30,798489373,Stub
31,798491956,Stub
32,798494973,Stub
33,798989738,C
34,799195426,Start
35,799339364,Start
36,799476392,Start
37,800101448,Stub
38,800101670,Stub
39,800101795,Stub
40,800106070,Start
41,800116733,Stub
42,800162477,Start
43,800163755,C
44,800189411,Stub
45,800189867,Start
46,800248529,C
47,800255679,Stub
48,800256550,Stub
