,rev_id,score
0,648048611,Stub
1,698946168,Stub
2,698946169,Stub
3,698947539,Stub
4,698947672,Stub
5,698947841,Stub
6,698948097,Stub
7,698948150,Stub
8,699090098,Stub
9,699090515,Stub
10,710816604,Stub
11,716864173,Stub
12,722675400,Start
13,722675444,Stub
14,722676878,Stub
15,722677260,Stub
16,722677486,Stub
17,744047617,Start
18,748123297,Stub
19,752955986,Stub
20,753293620,Stub
21,756827676,Stub
22,757562160,Stub
23,758203056,Start
24,759864025,Start
25,765027027,Stub
26,765111299,Start
27,767817179,Stub
28,768609609,Start
29,773280622,Start
30,774564930,Stub
31,777946947,Start
32,777947056,Start
33,781027117,Stub
34,781103025,C
35,782696525,Stub
36,782701102,Stub
37,783808532,Start
38,784854380,Stub
39,787146965,Stub
40,787349924,GA
41,787441750,Stub
42,787546502,Start
43,788788941,C
44,788954120,Stub
45,788954236,Stub
46,788954247,Stub
47,807459726,C
48,807459802,C
