,rev_id,score
0,710639013,Stub
1,710645743,Stub
2,710646792,Start
3,710882367,Stub
4,710891170,Stub
5,710930649,Stub
6,710930776,Stub
7,710930832,Stub
8,711870030,Start
9,711966404,Stub
10,711995045,Stub
11,712024080,B
12,712110777,Start
13,712144930,Stub
14,712434031,Stub
15,713293653,Stub
16,713312382,Stub
17,713418120,Start
18,713431172,Stub
19,714187387,Stub
20,714218058,Start
21,714509812,Start
22,714589192,Stub
23,715090949,Stub
24,715092220,Stub
25,715166348,Start
26,716366406,Stub
27,716581805,Start
28,716584836,Stub
29,716638953,Stub
30,716639292,Stub
31,716645878,Stub
32,716647502,Stub
33,716648058,Stub
34,716652020,Stub
35,717483851,Stub
36,717552507,Stub
37,717913267,Stub
38,717917231,
39,717921487,Stub
40,717923376,Stub
41,718402565,Stub
42,719039624,Start
43,721523492,Stub
44,722780352,Stub
45,722985779,Stub
46,723416711,Stub
47,724151794,Stub
48,724444018,Stub
