,rev_id,score
0,788828637,Stub
1,788828668,Start
2,788828831,Stub
3,788828846,B
4,788828967,Stub
5,788828971,Stub
6,788828975,Start
7,788829043,Stub
8,788829133,Stub
9,788829516,Stub
10,788830179,Start
11,788830339,Stub
12,788830375,Stub
13,788830454,Stub
14,788830574,Stub
15,788830600,Stub
16,788830696,Start
17,788830722,Stub
18,788830764,C
19,788830857,Stub
20,788830864,Stub
21,788830872,Start
22,788830927,Stub
23,788830944,Stub
24,788831121,Stub
25,788831407,Start
26,788831429,Start
27,788832035,Stub
28,788832377,Stub
29,788832840,Start
30,788834804,Stub
31,788835414,Stub
32,788836581,Stub
33,788836610,Start
34,788836654,Stub
35,788836739,Start
36,788836857,Stub
37,788836862,Stub
38,788836899,Stub
39,788836918,Stub
40,788836926,Stub
41,788836937,Stub
42,788836952,Start
43,788836980,Stub
44,788836986,Start
45,788837022,Start
46,788839194,Start
47,788839204,Stub
48,788839216,Stub
