,rev_id,score
0,746075383,Stub
1,754056660,Stub
2,756020666,Start
3,756194545,Stub
4,757933900,Stub
5,759510973,Start
6,761863449,Stub
7,763729353,Start
8,763776345,Stub
9,764189693,Stub
10,764763414,Stub
11,764975202,Stub
12,764979199,Stub
13,764985462,Stub
14,766131146,Stub
15,766617071,Start
16,766617494,Stub
17,766618027,C
18,766618097,Stub
19,766699359,Stub
20,767354167,Start
21,768389013,Stub
22,769226708,Stub
23,769730818,Stub
24,769730859,Start
25,769731158,Stub
26,769732949,Stub
27,770531685,Stub
28,770610211,Stub
29,770756770,Start
30,770896283,Stub
31,771489683,C
32,772391926,Stub
33,772650831,Stub
34,774019979,C
35,775363256,Stub
36,775830671,Stub
37,775843758,Start
38,775928483,Stub
39,775931704,Start
40,775933820,Stub
41,775938263,Stub
42,776025649,Stub
43,776273327,Stub
44,776759832,Stub
45,777079186,Stub
46,778257660,Start
47,778395726,Stub
48,778914538,Stub
