,rev_id,score
0,724707072,Stub
1,725627784,Stub
2,726547172,Stub
3,726549283,Start
4,726837967,Start
5,728007012,Stub
6,729097918,Stub
7,732214547,Start
8,732227753,Stub
9,732246853,Stub
10,732256667,Start
11,732269171,Stub
12,732333294,Stub
13,733742096,Stub
14,734125673,Stub
15,734486299,Stub
16,737214532,Stub
17,738013030,Stub
18,738069819,Stub
19,739189449,Stub
20,739777014,Stub
21,742678689,Start
22,743699049,Start
23,744155652,Start
24,744163651,Stub
25,746564611,Start
26,746916409,Stub
27,747014045,Start
28,747150965,Stub
29,748245092,Start
30,749323058,Stub
31,749416425,Stub
32,749444528,Stub
33,750158374,B
34,750498097,Stub
35,752980928,Start
36,752985923,Stub
37,753348263,Start
38,753403718,Stub
39,753408462,Start
40,753409238,Stub
41,753650342,Start
42,754208030,B
43,755150876,Start
44,755482261,Stub
45,756652282,Start
46,756652300,Stub
47,756652439,Start
48,756652490,Stub
