,rev_id,score
0,667906849,Start
1,682145001,Start
2,699876153,Stub
3,706114162,Stub
4,706905383,Stub
5,707470046,Stub
6,707476282,Stub
7,709802383,Stub
8,710807598,C
9,711968244,Start
10,713516807,Stub
11,713577595,Stub
12,715015120,Stub
13,715344782,C
14,718004725,C
15,718256933,Start
16,722580411,Stub
17,724557814,Stub
18,724830553,Stub
19,724874883,Stub
20,724874973,Stub
21,724997740,Start
22,725011115,Stub
23,725012867,Stub
24,725012892,Stub
25,725060631,Stub
26,725074396,Stub
27,725108755,Stub
28,725126059,Start
29,725128312,Start
30,725146422,Stub
31,725203334,Stub
32,725210256,Stub
33,725318228,Stub
34,726049777,Stub
35,727668907,Start
36,731627850,Start
37,733098061,Stub
38,733523792,Stub
39,735641603,Start
40,736634005,Start
41,736722592,Stub
42,739166479,B
43,740016679,Start
44,807387885,Start
45,807395021,Stub
46,807395230,Start
47,807397131,C
48,807468322,Start
