,rev_id,score
0,787354837,C
1,787411348,C
2,787455707,Start
3,787847126,Stub
4,788171049,Stub
5,788926318,Stub
6,788962601,Start
7,789099867,C
8,789254429,Stub
9,789258760,Start
10,789258801,Start
11,789268951,Stub
12,789440265,Stub
13,789524823,Start
14,789835311,Start
15,789918768,C
16,790013378,B
17,790454849,Stub
18,790456349,Start
19,790558755,Stub
20,790610004,Start
21,790614718,C
22,790643992,Stub
23,790644115,Stub
24,790644298,Start
25,790644383,C
26,790716311,Stub
27,790805849,Start
28,790814517,C
29,790886823,Start
30,790946538,Start
31,791046232,GA
32,791280757,Stub
33,791316755,Stub
34,791410774,Stub
35,791594053,Start
36,791785074,C
37,791894738,Stub
38,792248954,C
39,792252332,Stub
40,792612856,C
41,793030291,Start
42,793053467,Start
43,793350678,Start
44,793351204,Start
45,793361636,Start
46,793457102,Start
47,793812564,Start
48,793830567,Start
