,rev_id,score
0,799947874,Start
1,799963923,C
2,799990898,C
3,800019168,C
4,800020168,Start
5,800029158,Start
6,800056169,Start
7,800080920,C
8,800081033,C
9,800116795,Stub
10,800142250,Start
11,800151703,Start
12,800160770,C
13,800266135,FA
14,800283381,C
15,800287023,C
16,800314476,Stub
17,800360207,C
18,800419860,Start
19,800450841,Start
20,800492990,B
21,800568029,Start
22,800599813,C
23,800599833,C
24,800608742,Start
25,800618415,C
26,800694573,Stub
27,800714107,C
28,800714862,C
29,800767398,Stub
30,800796896,Start
31,800857103,B
32,800996120,Start
33,800996246,C
34,800996740,Start
35,801005062,Start
36,801052215,C
37,801062222,C
38,801107972,C
39,801119577,C
40,801131548,Stub
41,801137682,Start
42,801147129,C
43,801150692,Start
44,801229953,FA
45,801262263,GA
46,801265957,Stub
47,801311738,C
48,801315125,C
